Time,data
1623408414.8021438,True
1623408425.3994267,False
1623408473.72874,True
1623408504.1535685,False
1623408512.9242346,True
1623408546.8721623,False
1623408548.8992796,True
1623408564.476683,False
1623408584.4530513,True
1623408610.3512352,False
1623408686.836455,True
1623408702.2094867,False
1623408754.276194,True
1623408770.5193624,False
1623408819.4662867,True
1623408838.110813,False
1623408881.7164257,True
1623408894.2065878,False
1623408921.6279256,True
1623408956.2395055,False
1623408956.3024561,True
1623408979.7919536,False
1623408987.5780613,True
1623409004.5877337,False
1623409004.619958,True
1623409054.305148,True
1623409064.371667,False
1623409084.6052341,True
1623409101.6540043,False
1623409109.0832088,True
1623409116.406219,False
1623409118.4046273,True
1623409118.4226043,True
1623409124.3796215,False
1623409126.4278028,True
1623409126.447408,True
1623409133.809196,False
1623409139.73313,True
1623409151.8219416,False
1623409158.0561206,True
1623409165.3538074,False
1623409167.3494015,True
1623409167.3662937,True
1623409173.5358245,False
1623409175.5806026,True
1623409175.5989857,True
1623409182.799327,False
1623409188.945341,True
1623409203.9194362,False
1623409206.4304948,True
1623409213.689035,False
1623409215.6949575,True
1623409215.7146351,True
1623409221.6678195,False
1623409223.7259307,True
1623409223.7487714,True
1623409230.690738,False
1623409235.1763773,True
1623409247.2897217,False
1623409251.4844277,True
1623409259.1534243,False
1623409261.1321137,True
1623409261.149362,True
1623409266.715785,False
1623409268.7645802,True
1623409268.7869413,True
1623409274.529811,False
1623409278.4205284,True
1623409293.4151647,False
1623409300.6079676,True
1623409308.1030555,False
1623409310.0727546,True
1623409310.0909355,True
1623409318.9427447,False
1623409321.3914602,True
1623409330.6954355,False
1623409338.02449,True
1623409344.9650729,False
1623409346.961876,True
1623409346.983246,True
1623409357.447833,False
1623409359.559102,True
1623409369.9360201,False
1623409373.1069102,True
1623409380.1910915,False
1623409382.2079618,True
1623409382.2262514,True
1623409391.020911,False
1623409392.6322696,True
1623409401.6851099,False
1623409403.1407144,True
1623409528.1342275,True
1623409537.6767845,False
1623409542.9252257,True
1623409553.450573,False
1623409555.8156881,True
1623409560.6337936,False
1623409562.6487396,True
1623409562.671667,True
1623409572.8957887,False
1623409576.35185,True
1623409588.6779249,False
1623409593.7433584,True
1623409599.548463,False
1623409601.5702126,True
1623409601.5905905,True
1623409605.6755738,False
1623409607.725948,True
1623409607.7464943,True
1623409614.4717867,False
1623409615.7225049,True
1623409627.9900196,False
1623409647.221685,True
1623409652.3828123,False
1623409662.9395797,False
1623409673.715827,True
1623409679.0089076,False
1623409680.9961793,True
1623409681.014899,True
1623409686.7677708,False
1623409688.8238704,True
1623409688.842411,True
1623409694.967806,False
1623409697.3376026,True
1623409705.8277926,False
1623409708.104215,True
1623409713.4156752,False
1623409715.4289937,True
1623409715.44621,True
1623409725.2718155,False
1623409730.3355637,True
1623409739.0598502,False
1623409746.024908,True
1623409751.1995595,False
1623409753.2004097,True
1623409753.2226658,True
1623409759.2638092,False
1623409761.3188355,True
1623409761.340562,True
1623409768.4915755,False
1623409770.004015,True
1623409780.9750624,False
1623409784.240805,True
1623409788.9859073,False
1623409790.9552884,True
1623409790.9731243,True
1623409797.150393,False
1623409799.1978638,True
1623409799.215447,True
1623409804.843757,False
1623409806.3664684,True
1623409818.654081,False
1623409819.8454318,True
1623409825.030188,False
1623409827.037617,True
1623409827.055623,True
1623409837.2929184,False
1623409838.5061817,True
1623409849.1755693,False
1623409849.8457978,True
1623409854.7319634,False
1623409856.7272122,True
1623409856.744649,True
1623409863.3235247,False
1623409865.378365,True
1623409865.3963027,True
1623409872.3235195,False
1623409873.5346513,True
1623409885.631779,False
1623409889.205907,True
1623409894.4595723,False
1623409896.446837,True
1623409896.4630685,True
1623409902.4423208,False
1623409904.5025637,True
1623409904.5200338,True
1623409911.431809,False
1623409912.6049404,True
