Time,data
1623068964.5113206,QT/hi
1623069019.9394069,QT/hi
1623069031.8785655,QT/show_tablet
1623069064.6620471,QT/show_tablet
1623069102.1887977,QT/show_tablet
1623069137.4724493,QT/yes
1623069159.8439674,QT/thanks
1623069255.9294405,epfl/justhink/point_front_head_forward
1623069285.1822257,QT/curious
1623069300.5953856,QT/strong
1623069368.3850548,epfl/justhink/point_front_head_forward
1623069384.565306,QT/challenge
1623069428.4558957,QT/yes
1623069442.9333775,QT/curious
1623069474.484194,QT/curious
1623069523.3956873,QT/show_tablet
1623069557.9675882,epfl/justhink/show_QT_head_down
1623069579.1268375,epfl/justhink/point_front_head_forward
1623069581.9015276,QT/happy
1623069596.7483494,QT/yawn
1623069599.9343634,epfl/justhink/show_QT_head_down
1623069603.9516077,epfl/justhink/show_QT_head_down
1623069611.997016,epfl/justhink/point_front_head_forward
1623069615.272787,QT/happy
1623069623.1647143,QT/yawn
1623069630.3545809,epfl/justhink/show_QT_head_down
1623069634.325232,epfl/justhink/show_QT_head_down
1623069639.1344242,epfl/justhink/point_front_head_forward
1623069643.206259,epfl/justhink/show_QT_head_down
1623069647.5290287,epfl/justhink/point_front_head_forward
1623069650.4546232,QT/happy
1623069660.4347706,QT/yawn
1623069670.255004,epfl/justhink/show_QT_head_down
1623069674.2606642,epfl/justhink/show_QT_head_down
1623069677.6407094,epfl/justhink/point_front_head_forward
1623069681.7227523,epfl/justhink/show_QT_head_down
1623069687.0592237,epfl/justhink/point_front_head_forward
1623069693.791678,QT/happy
1623069701.8030784,QT/yawn
1623069715.098877,epfl/justhink/show_QT_head_down
1623069719.0990603,epfl/justhink/show_QT_head_down
1623069723.9211066,epfl/justhink/point_front_head_forward
1623069727.9973075,epfl/justhink/show_QT_head_down
1623069733.755637,epfl/justhink/point_front_head_forward
1623069740.7944684,QT/happy
1623069751.1603587,QT/yawn
1623069764.150815,epfl/justhink/show_QT_head_down
1623069768.153601,epfl/justhink/show_QT_head_down
1623069918.4663482,epfl/justhink/show_QT_head_down
1623069939.98954,epfl/justhink/point_front_head_forward
1623069945.7612064,QT/sad
1623069956.1926634,epfl/justhink/point_front_head_forward
1623069962.617217,epfl/justhink/show_QT_head_down
1623069966.640864,epfl/justhink/show_QT_head_down
1623069971.7364879,epfl/justhink/point_front_head_forward
1623069975.8430738,epfl/justhink/show_QT_head_down
1623069981.768414,epfl/justhink/point_front_head_forward
1623069991.555223,QT/sad
1623070001.4483573,epfl/justhink/point_front_head_forward
1623070002.8453743,epfl/justhink/show_QT_head_down
1623070006.8334734,epfl/justhink/show_QT_head_down
1623070011.8747442,epfl/justhink/point_front_head_forward
1623070016.066842,epfl/justhink/show_QT_head_down
1623070020.5051522,epfl/justhink/point_front_head_forward
1623070023.6852703,QT/happy
1623070034.1991065,QT/yawn
1623070048.3330016,epfl/justhink/show_QT_head_down
1623070052.3252833,epfl/justhink/show_QT_head_down
1623070055.7019188,epfl/justhink/point_front_head_forward
1623070059.8050485,epfl/justhink/show_QT_head_down
1623070065.341089,epfl/justhink/point_front_head_forward
1623070074.8626335,QT/sad
1623070084.8002982,epfl/justhink/point_front_head_forward
1623070084.8204403,QT/sad
1623070094.847414,epfl/justhink/point_front_head_forward
1623070101.579149,QT/sad
1623070109.3358903,QT/happy
1623070128.0896907,epfl/justhink/show_QT_head_down
1623070132.098606,epfl/justhink/show_QT_head_down
1623070134.9619477,epfl/justhink/point_front_head_forward
1623070139.0368488,epfl/justhink/show_QT_head_down
1623070143.5615194,epfl/justhink/point_front_head_forward
1623070150.5046828,QT/sad
1623070160.7739239,epfl/justhink/point_front_head_forward
1623070160.783296,epfl/justhink/show_QT_head_down
1623070164.7558022,epfl/justhink/show_QT_head_down
1623070170.18958,epfl/justhink/point_front_head_forward
1623070174.2803388,epfl/justhink/show_QT_head_down
1623070178.1730998,epfl/justhink/point_front_head_forward
1623070180.961294,QT/happy
1623070189.0331118,QT/yawn
1623070194.845258,epfl/justhink/show_QT_head_down
1623070198.887146,epfl/justhink/show_QT_head_down
1623070207.6631458,epfl/justhink/point_front_head_forward
1623070209.9259431,QT/happy
1623070217.915033,QT/yawn
1623070226.7604094,epfl/justhink/show_QT_head_down
1623070230.77459,epfl/justhink/show_QT_head_down
1623070240.0224464,epfl/justhink/point_front_head_forward
1623070242.5611727,QT/sad
1623070252.4224753,epfl/justhink/point_front_head_forward
1623070252.4298592,epfl/justhink/show_QT_head_down
1623070256.439126,epfl/justhink/show_QT_head_down
1623070264.802926,epfl/justhink/point_front_head_forward
1623070266.3434112,QT/happy
1623070274.2264736,QT/yawn
1623070274.2450461,epfl/justhink/show_QT_head_down
1623070278.2499845,epfl/justhink/show_QT_head_down
1623070279.3712292,epfl/justhink/point_front_head_forward
1623070283.4588408,epfl/justhink/show_QT_head_down
1623070289.1749797,epfl/justhink/point_front_head_forward
1623070293.6166167,QT/happy
1623070301.4790602,QT/yawn
1623070301.5044441,epfl/justhink/show_QT_head_down
1623070305.4824107,epfl/justhink/show_QT_head_down
1623070310.0466578,epfl/justhink/point_front_head_forward
1623070314.1988304,epfl/justhink/show_QT_head_down
1623070319.6910937,epfl/justhink/point_front_head_forward
1623070326.5912926,QT/sad
1623070336.4008064,epfl/justhink/point_front_head_forward
1623070336.4096932,epfl/justhink/show_QT_head_down
1623070340.3806467,epfl/justhink/show_QT_head_down
1623070343.242568,epfl/justhink/point_front_head_forward
1623070347.387429,epfl/justhink/show_QT_head_down
1623070352.873802,epfl/justhink/point_front_head_forward
1623070368.1683567,QT/happy
1623070376.2154446,QT/yawn
1623070376.2362154,epfl/justhink/show_QT_head_down
1623070380.2509582,epfl/justhink/show_QT_head_down
1623070388.9467473,epfl/justhink/point_front_head_forward
1623070390.7003896,QT/happy
1623070398.4935462,QT/yawn
1623070403.6639116,QT/sad
1623070407.7614882,QT/happy
