Time,header.seq,header.frame_id,x,y,dx,dy,left,right
0.0,1,init,1915,799,0,0,True,False
0.001268625259399414,2,init,1857,795,-58,-4,True,False
0.04608011245727539,3,init,1809,793,-48,-2,True,False
0.04610705375671387,4,init,1763,789,-46,-4,True,False
0.04625964164733887,5,init,1752,789,-11,0,True,False
0.04655814170837402,6,init,1712,785,-40,-4,True,False
0.04658675193786621,7,init,1686,783,-26,-2,True,False
0.04660487174987793,8,init,1662,781,-24,-2,True,False
0.05358314514160156,9,init,1642,779,-20,-2,True,False
0.06100940704345703,10,init,1624,775,-18,-4,True,False
0.06937408447265625,11,init,1612,775,-12,0,True,False
0.11110329627990723,12,init,1603,773,-9,-2,True,False
0.11120939254760742,13,init,1592,772,-11,-1,True,False
0.11128783226013184,14,init,1571,768,-21,-4,True,False
0.11130857467651367,15,init,1554,764,-17,-4,True,False
0.11138796806335449,16,init,1532,762,-22,-2,True,False
0.15057587623596191,17,init,1500,758,-32,-4,True,False
0.15081357955932617,18,init,1474,758,-26,0,True,False
0.1508326530456543,19,init,1442,756,-32,-2,True,False
0.15084147453308105,20,init,1428,756,-14,0,True,False
0.15098357200622559,21,init,1397,756,-31,0,True,False
0.15099167823791504,22,init,1347,756,-50,0,True,False
0.15838980674743652,23,init,1309,758,-38,2,True,False
0.1996021270751953,24,init,1291,758,-18,0,True,False
0.20079946517944336,25,init,1256,758,-35,0,True,False
0.200822114944458,26,init,1224,760,-32,2,True,False
0.2008373737335205,27,init,1208,760,-16,0,True,False
0.20084834098815918,28,init,1177,760,-31,0,True,False
0.20591330528259277,29,init,1149,760,-28,0,True,False
0.24525690078735352,30,init,1123,760,-26,0,True,False
0.24557781219482422,31,init,1103,760,-20,0,True,False
0.2455899715423584,32,init,1088,762,-15,2,True,False
0.24560904502868652,33,init,1076,762,-12,0,True,False
0.2456519603729248,34,init,1072,763,-4,1,True,False
0.25091004371643066,35,init,1063,765,-9,2,True,False
0.28957462310791016,36,init,1054,766,-9,1,True,False
0.28959107398986816,37,init,1045,769,-9,3,True,False
0.2896158695220947,38,init,1036,772,-9,3,True,False
0.289719820022583,39,init,1027,774,-9,2,True,False
0.28981804847717285,40,init,1019,776,-8,2,True,False
0.33019304275512695,41,init,1013,776,-6,0,True,False
0.3302192687988281,42,init,1004,779,-9,3,True,False
0.33025264739990234,43,init,992,781,-12,2,True,False
0.33026599884033203,44,init,987,782,-5,1,True,False
0.3302726745605469,45,init,979,785,-8,3,True,False
0.3318190574645996,46,init,972,789,-7,4,True,False
0.33818578720092773,47,init,968,792,-4,3,True,False
0.34581661224365234,48,init,967,793,-1,1,True,False
0.3894205093383789,49,init,966,794,-1,1,True,False
0.3895454406738281,50,init,964,795,-2,1,True,False
0.38964128494262695,51,init,963,796,-1,1,True,False
0.38965511322021484,52,init,962,797,-1,1,True,False
0.3896610736846924,53,init,961,798,-1,1,True,False
0.4699862003326416,54,init,961,799,0,1,True,False
0.46999645233154297,55,init,960,799,-1,0,True,False
0.47000598907470703,56,init,960,800,0,1,True,False
0.5126776695251465,57,init,960,801,0,1,True,False
0.5126967430114746,58,init,960,802,0,1,True,False
0.5127034187316895,59,init,960,804,0,2,True,False
0.5183274745941162,60,init,960,805,0,1,True,False
0.5551300048828125,61,init,961,805,1,0,True,False
0.5551972389221191,62,init,961,806,0,1,True,False
0.5552082061767578,63,init,963,807,2,1,True,False
0.5552158355712891,64,init,963,808,0,1,True,False
0.5954523086547852,65,init,964,809,1,1,True,False
0.5956020355224609,66,init,966,810,2,1,True,False
0.595862627029419,67,init,967,811,1,1,True,False
0.5959360599517822,68,init,968,812,1,1,True,False
0.5959410667419434,69,init,969,812,1,0,True,False
0.6008436679840088,70,init,970,813,1,1,True,False
0.6081357002258301,71,init,971,813,1,0,True,False
0.6513516902923584,72,init,974,815,3,2,True,False
0.6514763832092285,73,init,975,815,1,0,True,False
0.6514825820922852,74,init,976,816,1,1,True,False
0.6516847610473633,75,init,977,816,1,0,True,False
0.6516907215118408,76,init,978,816,1,0,True,False
0.6531155109405518,77,init,978,817,0,1,True,False
0.68979811668396,78,init,979,817,1,0,True,False
0.6898069381713867,79,init,980,818,1,1,True,False
0.6898088455200195,80,init,981,818,1,0,True,False
0.6905298233032227,81,init,983,819,2,1,True,False
0.698279857635498,82,init,985,819,2,0,True,False
0.7349934577941895,83,init,991,820,6,1,True,False
0.7350518703460693,84,init,999,820,8,0,True,False
0.735201358795166,85,init,1009,821,10,1,True,False
0.7352085113525391,86,init,1017,821,8,0,True,False
0.7396485805511475,87,init,1023,821,6,0,True,False
0.7781684398651123,88,init,1035,821,12,0,True,False
0.7783050537109375,89,init,1041,821,6,0,True,False
0.7783181667327881,90,init,1049,821,8,0,True,False
0.7783832550048828,91,init,1054,821,5,0,True,False
0.7783942222595215,92,init,1063,823,9,2,True,False
0.7857024669647217,93,init,1066,823,3,0,True,False
0.8252112865447998,94,init,1073,823,7,0,True,False
0.8252241611480713,95,init,1082,824,9,1,True,False
0.8252384662628174,96,init,1092,824,10,0,True,False
0.8252434730529785,97,init,1103,824,11,0,True,False
0.825258731842041,98,init,1115,826,12,2,True,False
0.8654694557189941,99,init,1128,826,13,0,True,False
0.8654892444610596,100,init,1144,826,16,0,True,False
0.8655109405517578,101,init,1150,826,6,0,True,False
0.8655283451080322,102,init,1164,826,14,0,True,False
0.8655703067779541,103,init,1168,826,4,0,True,False
0.9627883434295654,104,init,1168,827,0,1,True,False
1.0069775581359863,105,init,1168,827,0,0,True,False
1.049961805343628,106,init,1168,827,0,0,True,False
1.148167371749878,107,init,1168,828,0,1,True,False
1.1914680004119873,108,init,1167,828,-1,0,True,False
1.1914808750152588,109,init,1167,829,0,1,True,False
1.2770609855651855,110,init,1167,829,0,0,True,False
1.277209758758545,111,init,1166,829,-1,0,True,False
1.2772979736328125,112,init,1166,830,0,1,True,False
2.088752269744873,113,init,1166,831,0,1,True,False
2.0887680053710938,114,init,1166,835,0,4,True,False
2.125899314880371,115,init,1167,838,1,3,True,False
2.1259143352508545,116,init,1171,848,4,10,True,False
2.125917911529541,117,init,1183,867,12,19,True,False
2.125924587249756,118,init,1191,889,8,22,True,False
2.125934362411499,119,init,1199,913,8,24,True,False
2.1328561305999756,120,init,1205,931,6,18,True,False
2.1696670055389404,121,init,1206,939,1,8,True,False
2.1696836948394775,122,init,1206,949,0,10,True,False
2.16969895362854,123,init,1206,960,0,11,True,False
2.1697070598602295,124,init,1205,967,-1,7,True,False
2.169710159301758,125,init,1202,976,-3,9,True,False
2.1833908557891846,126,init,1201,987,-1,11,True,False
2.183408498764038,127,init,1199,998,-2,11,True,False
2.2213807106018066,128,init,1198,1000,-1,2,True,False
2.2213995456695557,129,init,1197,1007,-1,7,True,False
2.2214064598083496,130,init,1197,1014,0,7,True,False
2.221590042114258,131,init,1195,1021,-2,7,True,False
2.221609592437744,132,init,1194,1026,-1,5,True,False
2.261002540588379,133,init,1193,1032,-1,6,True,False
2.26103138923645,134,init,1192,1037,-1,5,True,False
2.2611725330352783,135,init,1190,1043,-2,6,True,False
2.2613582611083984,136,init,1190,1045,0,2,True,False
2.2613699436187744,137,init,1190,1049,0,4,True,False
2.267348051071167,138,init,1189,1054,-1,5,True,False
2.805541515350342,139,init,1129,1056,0,0,True,False
2.805551767349243,140,init,1131,1037,2,-19,True,False
2.805563449859619,141,init,1132,1025,1,-12,True,False
2.8055787086486816,142,init,1134,1004,2,-21,True,False
2.8084988594055176,143,init,1136,978,2,-26,True,False
2.8502676486968994,144,init,1138,958,2,-20,True,False
2.8502869606018066,145,init,1140,926,2,-32,True,False
2.8503098487854004,146,init,1142,904,2,-22,True,False
2.8504927158355713,147,init,1144,882,2,-22,True,False
2.850504159927368,148,init,1144,876,0,-6,True,False
2.8516314029693604,149,init,1146,858,2,-18,True,False
2.8582639694213867,150,init,1148,840,2,-18,True,False
2.8656177520751953,151,init,1150,825,2,-15,True,False
2.9115891456604004,152,init,1151,816,1,-9,True,False
2.9117913246154785,153,init,1151,812,0,-4,True,False
2.9118049144744873,154,init,1152,808,1,-4,True,False
2.9118242263793945,155,init,1152,807,0,-1,True,False
2.9118287563323975,156,init,1152,806,0,-1,True,False
2.9118330478668213,157,init,1152,805,0,-1,True,False
2.953472375869751,158,init,1152,804,0,-1,True,False
2.953484058380127,159,init,1151,803,-1,-1,True,False
2.953500509262085,160,init,1150,802,-1,-1,True,False
2.9537079334259033,161,init,1149,800,-1,-2,True,False
2.9537193775177,162,init,1147,799,-2,-1,True,False
2.96768856048584,163,init,1147,798,0,-1,True,False
2.9676997661590576,164,init,1146,797,-1,-1,True,False
2.9706106185913086,165,init,1145,797,-1,0,True,False
31.71783685684204,1,init,737,724,-1,0,True,False
31.724069356918335,2,init,737,725,0,1,True,False
31.73045563697815,3,init,736,725,-1,0,True,False
31.739524126052856,4,init,736,726,0,1,True,False
31.77889585494995,5,init,735,726,-1,0,True,False
31.786465167999268,6,init,735,727,0,1,True,False
31.826294660568237,7,init,734,727,-1,0,True,False
31.826306104660034,8,init,734,728,0,1,True,False
