Time,data
0.0,QT/showing_smile
26.015002489089966,QT/happy
45.87808299064636,QT/showing_smile
55.294134855270386,QT/showing_smile
69.01763582229614,QT/happy
86.42618227005005,QT/showing_smile
94.82646465301514,QT/showing_smile
109.98484754562378,QT/happy
128.72813892364502,QT/showing_smile
137.6249701976776,QT/showing_smile
157.08029961585999,QT/happy
177.35610461235046,QT/showing_smile
186.16842985153198,QT/showing_smile
198.06099033355713,QT/happy
223.43825459480286,QT/showing_smile
242.6952726840973,QT/happy
258.8742914199829,QT/showing_smile
268.2919442653656,QT/showing_smile
287.7346103191376,QT/sad
301.41915225982666,QT/showing_smile
320.1063733100891,QT/happy
342.01844811439514,QT/showing_smile
351.4437065124512,QT/showing_smile
367.8813500404358,QT/sad
380.11615467071533,QT/showing_smile
397.7299168109894,QT/showing_smile
413.31643199920654,QT/happy
424.4501838684082,QT/showing_smile
432.8694837093353,QT/showing_smile
446.2610454559326,QT/happy
457.5205428600311,QT/showing_smile
466.1259388923645,QT/showing_smile
481.7011466026306,QT/happy
489.3344280719757,QT/showing_smile
497.87354946136475,QT/showing_smile
512.2263622283936,QT/happy
523.0646255016327,QT/showing_smile
531.4528863430023,QT/showing_smile
549.2762978076935,QT/happy
564.8338398933411,QT/showing_smile
573.4395830631256,QT/showing_smile
591.8735406398773,QT/happy
630.8818035125732,QT/showing_smile
640.6165723800659,QT/showing_smile
654.9539453983307,QT/happy
664.1664628982544,QT/showing_smile
672.7704432010651,QT/showing_smile
684.6465203762054,QT/happy
695.9953150749207,QT/showing_smile
705.5450887680054,QT/showing_smile
724.5769426822662,QT/happy
735.4368958473206,QT/showing_smile
744.8599073886871,QT/showing_smile
756.3291819095612,QT/happy
765.7445690631866,QT/showing_smile
774.3453967571259,QT/showing_smile
790.3239898681641,QT/happy
800.1472771167755,QT/showing_smile
818.4193925857544,QT/showing_smile
831.0737066268921,QT/happy
839.8826322555542,QT/showing_smile
849.5074071884155,QT/showing_smile
863.6360423564911,QT/happy
876.1277348995209,QT/showing_smile
885.1407678127289,QT/showing_smile
896.5111598968506,QT/happy
903.5790801048279,QT/showing_smile
911.9735732078552,QT/showing_smile
924.2693428993225,QT/happy
943.0957927703857,QT/showing_smile
952.7221615314484,QT/showing_smile
968.4955430030823,QT/happy
976.8920392990112,QT/showing_smile
986.7442257404327,QT/showing_smile
997.9891681671143,QT/happy
1007.2329866886139,QT/showing_smile
1016.8378715515137,QT/showing_smile
1083.8104074001312,QT/showing_smile
1105.5030405521393,QT/sad
1116.7773048877716,QT/showing_smile
1126.1965081691742,QT/showing_smile
1146.0629951953888,QT/sad
1159.386518239975,QT/showing_smile
1172.5505096912384,QT/happy
1191.1312069892883,QT/showing_smile
1207.0982718467712,QT/happy
1221.2345435619354,QT/showing_smile
1229.6298003196716,QT/showing_smile
1246.8325605392456,QT/happy
1267.933454990387,QT/showing_smile
1277.5793747901917,QT/showing_smile
1290.0530354976654,QT/happy
1298.0783174037933,QT/showing_smile
1306.713769197464,QT/showing_smile
1319.3603479862213,QT/happy
1409.86217045784,QT/showing_smile
1423.682525396347,QT/happy
1444.8828403949738,QT/showing_smile
1463.6102712154388,QT/showing_smile
1482.9765663146973,QT/happy
1496.501452922821,QT/showing_smile
1509.5970225334167,QT/happy
1521.912670135498,QT/showing_smile
1532.539673089981,QT/happy
1542.5797066688538,QT/showing_smile
1552.279218673706,QT/showing_smile
1568.8736100196838,QT/sad
1580.268406867981,QT/showing_smile
1591.1160461902618,QT/happy
1599.7330133914948,QT/showing_smile
1621.6562020778656,QT/happy
1636.1700253486633,QT/showing_smile
1644.576984167099,QT/showing_smile
1661.6232061386108,QT/sad
1670.588709115982,QT/showing_smile
1679.3846836090088,QT/showing_smile
1694.3642497062683,QT/happy
1707.4926927089691,QT/showing_smile
1722.0771927833557,QT/sad
1727.3214848041534,QT/showing_smile
1736.5304691791534,QT/showing_smile
1745.8499031066895,QT/happy
1778.9198110103607,QT/showing_smile
1788.1443119049072,QT/showing_smile
1801.885637998581,QT/happy
1811.895741701126,QT/showing_smile
1821.3155467510223,QT/showing_smile
1834.8360171318054,QT/happy
1845.8941235542297,QT/showing_smile
1854.2898325920105,QT/showing_smile
1867.1911759376526,QT/happy
1876.4058902263641,QT/showing_smile
1886.0335276126862,QT/showing_smile
1903.0251376628876,QT/sad
1912.0453789234161,QT/showing_smile
1920.2367815971375,QT/showing_smile
1935.076177597046,QT/sad
1944.3998229503632,QT/showing_smile
1953.618183851242,QT/showing_smile
1969.7907660007477,QT/sad
2224.7778635025024,QT/sad
2224.8045270442963,QT/kiss
