Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,level,name,msg,file,function,line,topics
1623048637.1975691,16,1623048637,135254705,,2,/record_1623048636201018181,Subscribing to /rosout_agg,/tmp/binarydeb/ros-noetic-rosbag-1.15.11/src/recorder.cpp,shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe,255,['/rosout']
1623048637.197732,17,1623048637,197647951,,2,/record_1623048636201018181,Recording to '/home/utku/catkin_ws/src/justhink/data/1_2021-06-07_08-50-35.bag'.,/tmp/binarydeb/ros-noetic-rosbag-1.15.11/src/recorder.cpp,Recorder::startWriting,449,['/rosout']
1623048637.289269,6,1620328218,806228006,,2,/qt_robot_interface,Setting volume by amixer -q cset numid=1 95%,/home/qtrobot/robot/code/qt_main/qt_robot_interface/src/setting.cpp,setVolumeCallback,23,['/rosout']
1623048637.2897,10,1620324591,380363941,,2,/controller,"Started controllers: /qt_robot/head_position, /qt_robot/right_arm_position, /qt_robot/left_arm_position, /qt_robot/joints_state, /qt_robot/motors, /qt_robot/gesture",spawner,main,201,['/rosout']
1623048637.2897167,5,1620324572,887909866,,2,/find_object_2d,object_prefix = object,/home/qtrobot/catkin_ws/src/find-object/src/ros/FindObjectROS.cpp,FindObjectROS,43,"['/rosout', '/tf']"
1623048637.2897236,0,1620324627,587178283,,2,/robAPL,&&&&&&&&&&&&&&&&&&&&&&,/tmp/qt_main/robapl/src/robAPL_output_interface.cpp,pl_initialize__1,50,"['/rosout', '/robAPL_input_events', '/interactive_interface_notes', '/kid_tablet_images']"
1623048637.2935674,138,1620328218,49412069,,4,/qt_motor,Cannot read behavior of motor HeadYaw!,/home/qtrobot/robot/code/qt_main/qt_hardware_interface/qt_motor/src/qt_motor.cpp,read,278,"['/rosout', '/qt_robot/joints/state', '/qt_robot/motors/states']"
1623048646.3045444,1,1623048646,155621051,,2,/justhink_robot_hr,Waiting for justhink_app/observe_activity service ...,robot.py,Robot.init_ros,757,['/rosout']
1623048649.5259786,1,1623048649,281331539,,2,/justhink_app,Starting human application window...,run_app.py,run,23,['/rosout']
1623048653.0423973,3,1623048653,42148351,,2,/justhink_robot_hr,Waiting for justhink_app/pause service ...,robot.py,Robot.init_ros,763,['/rosout']
1623048653.056833,3,1623048653,56431531,,2,/justhink_app,"/justhink_app published to /justhink_app/activity_transition:
 header: 
  seq: 0
  stamp: 
    secs: 1623048653
    nsecs:  45707941
  frame_id: ''
current: ''
next: ""init""",human_window.py,log_publish,1121,"['/rosout', '/justhink_app/mouse_drag', '/justhink_app/activity_transition', '/justhink_app/state_transition', '/justhink_app/act', '/justhink_app/mouse_press', '/justhink_app/key_press', '/justhink_app/mouse_release', '/justhink_app/mouse_motion', '/justhink_app/button_press', '/justhink_app/key_release']"
1623048653.0669656,4,1623048653,66370487,,2,/justhink_robot_hr,Waiting for justhink_app/set_activity service ...,robot.py,Robot.init_ros,769,['/rosout']
1623048653.0855255,5,1623048653,85008621,,2,/justhink_robot_hr,Waiting for justhink_app/set_robot_text service ...,robot.py,Robot.init_ros,775,['/rosout']
1623048653.1037269,6,1623048653,103475570,,2,/justhink_robot_hr,Waiting for justhink_app/observe_state service ...,robot.py,Robot.init_ros,781,['/rosout']
1623048653.132192,7,1623048653,131651163,,2,/justhink_robot_hr,Waiting for justhink_app/act service ...,robot.py,Robot.init_ros,789,['/rosout']
1623048653.153891,8,1623048653,153233766,,2,/justhink_robot_hr,Waiting for justhink_app/ask_guess service ...,robot.py,Robot.init_ros,795,['/rosout']
1623048653.2163439,9,1623048653,215981721,,2,/justhink_robot_hr,/qt_robot/behavior/talkText service is found. Running with robot.,robot.py,Robot.init_ros,820,['/rosout']
1623048653.2248762,10,1623048653,224519491,,2,/justhink_robot_hr,Waiting for /qt_robot/behavior/talkText service ...,robot.py,Robot.init_ros,828,['/rosout']
1623048653.2430987,11,1623048653,242837190,,2,/justhink_robot_hr,Waiting for /qt_robot/speech/config service ...,robot.py,Robot.init_ros,843,['/rosout']
1623048653.4400203,12,1623048653,439323902,,2,/justhink_robot_hr,"Robot speech configured: speed=75, language=en-US",robot.py,Robot.__init__,113,"['/qt_robot/head_position/command', '/qt_robot/speech/say', '/justhink_app/act', '/justhink_app/state_transition', '/rosout', '/qt_robot/gesture/play', '/qt_robot/emotion/show', '/justhink_app/activity_transition', '/qt_robot/behavior/talkText']"
1623048653.4569373,13,1623048653,456380844,,2,/justhink_robot_hr,Calling service /justhink_app/observe_activity,robot.py,log_service_call,1179,"['/qt_robot/head_position/command', '/qt_robot/speech/say', '/justhink_app/act', '/justhink_app/state_transition', '/rosout', '/qt_robot/gesture/play', '/qt_robot/emotion/show', '/justhink_app/activity_transition', '/qt_robot/behavior/talkText']"
1623048653.4764671,4,1623048653,476104974,,2,/justhink_app,"Responding service /justhink_app/observe_activity
 Data: 
 
 Response: 
 init",human_window.py,log_service_response,1132,"['/rosout', '/justhink_app/mouse_drag', '/justhink_app/activity_transition', '/justhink_app/state_transition', '/justhink_app/act', '/justhink_app/mouse_press', '/justhink_app/key_press', '/justhink_app/mouse_release', '/justhink_app/mouse_motion', '/justhink_app/button_press', '/justhink_app/key_release']"
1623048653.4884243,14,1623048653,488183021,,2,/justhink_robot_hr,"Response: current: ""init""",robot.py,Robot.observe_activity,727,"['/qt_robot/head_position/command', '/qt_robot/speech/say', '/justhink_app/act', '/justhink_app/state_transition', '/rosout', '/qt_robot/gesture/play', '/qt_robot/emotion/show', '/justhink_app/activity_transition', '/qt_robot/behavior/talkText']"
1623048653.4988933,15,1623048653,498132705,,2,/justhink_robot_hr,"Calling service /justhink_app/set_robot_text
 Data: 
 ",robot.py,log_service_call,1179,"['/qt_robot/head_position/command', '/qt_robot/speech/say', '/justhink_app/act', '/justhink_app/state_transition', '/rosout', '/qt_robot/gesture/play', '/qt_robot/emotion/show', '/justhink_app/activity_transition', '/qt_robot/behavior/talkText']"
