Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,x,y,dx,dy,left,right
1623048655.246542,1,1623048655,245902538,init,1166,830,0,0,True,False
1623048687.0181463,1,1623048687,17742395,init,785,794,0,0,True,False
1623048708.2823713,1,1623048708,281771183,init,1259,514,0,0,True,False
1623048754.286277,1,1623048754,286044836,init,1517,589,0,0,True,False
1623048791.6589124,2,1623048791,658366680,start,1351,587,0,0,True,False
1623048861.1537511,3,1623048861,153279542,indiv-illustrate,1112,625,0,0,True,False
1623048901.291207,4,1623048901,290484905,indiv-illustrate,1747,545,0,0,True,False
1623048920.9771354,5,1623048920,974861860,indiv-illustrate,1751,857,0,0,True,False
1623048957.4797983,6,1623048957,479314804,pretest-1,416,677,0,0,True,False
1623048963.5993166,7,1623048963,599012613,pretest-1,748,857,0,0,True,False
1623048968.354117,8,1623048968,353830575,pretest-1,792,677,0,0,True,False
1623048973.566883,9,1623048973,566370487,pretest-1,481,640,0,0,True,False
1623048982.3010612,10,1623048982,300677299,pretest-1,722,556,0,0,True,False
1623048985.6373022,11,1623048985,637017488,pretest-1,1033,490,0,0,True,False
1623048993.6252794,12,1623048993,624978542,pretest-1,625,532,0,0,True,False
1623049022.9268565,13,1623049022,925988674,pretest-1,1718,889,0,0,True,False
1623049025.8689594,14,1623049025,868160009,pretest-1,765,501,0,0,True,False
1623049046.732973,15,1623049046,732798576,pretest-2,919,858,0,0,True,False
1623049054.0029795,16,1623049054,2533912,pretest-2,1363,822,0,0,True,False
1623049061.430204,17,1623049061,430012941,pretest-2,915,818,0,0,True,False
1623049066.7633452,18,1623049066,762862443,pretest-2,846,780,0,0,True,False
1623049074.5193002,19,1623049074,519002199,pretest-2,1158,681,0,0,True,False
1623049076.4031785,20,1623049076,402884244,pretest-2,1084,539,0,0,True,False
1623049108.6817253,21,1623049108,681377172,pretest-2,1290,682,0,0,True,False
1623049113.1551387,22,1623049113,154141664,pretest-2,1691,889,0,0,True,False
1623049115.6019807,23,1623049115,600793838,pretest-2,754,497,0,0,True,False
1623049136.8791802,24,1623049136,878781557,pretest-3,752,848,0,0,True,False
1623049146.8896809,25,1623049146,889592885,pretest-3,578,699,0,0,True,False
1623049146.9158635,26,1623049146,915645837,pretest-3,606,716,0,0,True,False
1623049146.9501584,27,1623049146,949923753,pretest-3,398,660,0,0,True,False
1623049147.4303424,28,1623049147,429998636,pretest-3,650,733,0,0,True,False
1623049150.1335306,29,1623049150,133178472,pretest-3,416,660,0,0,True,False
1623049155.567538,30,1623049155,567168235,pretest-3,530,501,0,0,True,False
1623049161.7036288,31,1623049161,703211307,pretest-3,1069,617,0,0,True,False
1623049166.9993582,32,1623049166,998924493,pretest-3,822,546,0,0,True,False
1623049181.065832,33,1623049181,64200639,pretest-3,1620,866,0,0,True,False
1623049183.8152206,34,1623049183,814884901,pretest-3,808,506,0,0,True,False
1623049204.2120895,35,1623049204,211639642,pretest-4,1012,874,0,0,True,False
1623049208.6367133,36,1623049208,636395931,pretest-4,915,839,0,0,True,False
1623049213.283334,37,1623049213,282857894,pretest-4,1414,817,0,0,True,False
1623049223.0200617,38,1623049223,19796848,pretest-4,1337,831,0,0,True,False
1623049229.4921057,39,1623049229,491601943,pretest-4,1376,621,0,0,True,False
1623049232.0148833,40,1623049232,14510631,pretest-4,1239,544,0,0,True,False
1623049235.0883203,41,1623049235,87979555,pretest-4,1214,525,0,0,True,False
1623049248.7416217,42,1623049248,740074634,pretest-4,1730,857,0,0,True,False
1623049250.874667,43,1623049250,873407602,pretest-4,760,556,0,0,True,False
1623049267.201589,44,1623049267,201014041,pretest-5,600,822,0,0,True,False
1623049270.4754205,45,1623049270,474796295,pretest-5,1004,797,0,0,True,False
1623049278.3348036,46,1623049278,334388017,pretest-5,1355,704,0,0,True,False
1623049282.297791,47,1623049282,297491550,pretest-5,1163,591,0,0,True,False
1623049286.0109627,48,1623049286,10563135,pretest-5,1411,418,0,0,True,False
1623049289.4627037,49,1623049289,462385892,pretest-5,1069,358,0,0,True,False
1623049297.9279535,50,1623049297,926275253,pretest-5,1660,886,0,0,True,False
1623049299.960819,51,1623049299,959326744,pretest-5,788,492,0,0,True,False
1623049367.5725343,52,1623049367,571167945,collab-activity,318,219,0,0,True,False
1623049389.3920267,53,1623049389,391713142,collab-activity,1018,881,0,0,True,False
1623049417.4507835,54,1623049417,448971033,collab-activity,282,156,0,0,True,False
1623049430.1247587,55,1623049430,124429225,collab-activity,1396,817,0,0,True,False
1623049458.3905637,56,1623049458,389081954,collab-activity,336,203,0,0,True,False
1623049477.891293,57,1623049477,890936851,collab-activity,664,542,0,0,True,False
1623049503.487308,58,1623049503,487188816,collab-activity,300,155,0,0,True,False
1623049522.6625822,59,1623049522,662262678,collab-activity,590,398,0,0,True,False
1623049546.2968857,60,1623049546,294969797,collab-activity,376,168,0,0,True,False
1623049565.2254977,61,1623049565,225186824,collab-activity,1067,584,0,0,True,False
1623049591.1490748,62,1623049591,147567987,collab-activity,300,155,0,0,True,False
1623049601.293631,63,1623049601,293314933,collab-activity,1063,621,0,0,True,False
1623049607.070744,64,1623049607,70401191,collab-activity,1106,599,0,0,True,False
1623049634.1490645,65,1623049634,147268295,collab-activity,1594,168,0,0,True,False
1623049644.2467418,66,1623049644,246420145,collab-activity,1071,464,0,0,True,False
1623049647.4253304,67,1623049647,424961566,collab-activity,1061,450,0,0,True,False
1623049650.6081085,68,1623049650,607989072,collab-activity,1067,467,0,0,True,False
1623049666.2298124,69,1623049666,227534055,collab-activity,306,156,0,0,True,False
1623049688.0818064,70,1623049688,81590890,collab-activity,464,721,0,0,True,False
1623049714.3475516,71,1623049714,347361087,collab-activity,1606,190,0,0,True,False
1623049724.1903532,72,1623049724,189914941,collab-activity,1072,461,0,0,True,False
1623049727.4144943,73,1623049727,414112567,collab-activity,1094,465,0,0,True,False
1623049759.4590013,74,1623049759,456881523,collab-activity,359,161,0,0,True,False
1623049773.841927,75,1623049773,841612339,collab-activity,565,399,0,0,True,False
