Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,x,y,dx,dy,left,right
1623048655.3066561,1,1623048655,306437492,init,1166,830,0,0,True,False
1623048687.155836,1,1623048687,155586719,init,785,794,0,0,True,False
1623048708.328208,1,1623048708,327996015,init,1259,514,0,0,True,False
1623048754.3297734,1,1623048754,329392910,init,1517,589,0,0,True,False
1623048791.7930927,2,1623048791,792886972,start,1351,587,0,0,True,False
1623048864.590983,3,1623048864,590721130,indiv-illustrate,1448,498,0,0,True,False
1623048898.1985626,4,1623048898,198253870,indiv-illustrate,1709,544,0,0,True,False
1623048901.4805624,5,1623048901,478310823,indiv-illustrate,1744,544,0,0,True,False
1623048918.7486012,6,1623048918,748386144,indiv-illustrate,1462,485,0,0,True,False
1623048921.0727577,7,1623048921,72523117,indiv-illustrate,1751,857,0,0,True,False
1623048961.003548,8,1623048961,3303050,pretest-1,685,904,0,0,True,False
1623048965.9703002,9,1623048965,970027685,pretest-1,864,728,0,0,True,False
1623048972.2396657,10,1623048972,239407777,pretest-1,680,599,0,0,True,False
1623048975.2701209,11,1623048975,269742250,pretest-1,637,584,0,0,True,False
1623048984.1862874,12,1623048984,183916568,pretest-1,1030,490,0,0,True,False
1623048987.3520844,13,1623048987,351715564,pretest-1,1078,596,0,0,True,False
1623048996.3220453,14,1623048996,320434093,pretest-1,569,388,0,0,True,False
1623049023.2021613,15,1623049023,201834678,pretest-1,1718,889,0,0,True,False
1623049026.0604446,16,1623049026,60190916,pretest-1,765,501,0,0,True,False
1623049049.5753064,17,1623049049,575073480,pretest-2,1360,868,0,0,True,False
1623049056.541034,18,1623049056,540810585,pretest-2,1432,612,0,0,True,False
1623049063.463817,19,1623049063,463488340,pretest-2,1202,728,0,0,True,False
1623049069.1302614,20,1623049069,129972696,pretest-2,805,609,0,0,True,False
1623049075.8568382,21,1623049075,856490850,pretest-2,1085,536,0,0,True,False
1623049077.9120955,22,1623049077,910361528,pretest-2,1184,405,0,0,True,False
1623049110.612676,23,1623049110,611745834,pretest-2,1487,565,0,0,True,False
1623049113.3328393,24,1623049113,332565307,pretest-2,1691,889,0,0,True,False
1623049115.8232603,25,1623049115,822920560,pretest-2,754,497,0,0,True,False
1623049138.3051383,26,1623049138,304749011,pretest-3,679,734,0,0,True,False
1623049146.9158623,27,1623049146,915464878,pretest-3,596,714,0,0,True,False
1623049146.940848,28,1623049146,940695524,pretest-3,416,663,0,0,True,False
1623049146.9771793,29,1623049146,976969957,pretest-3,626,728,0,0,True,False
1623049148.8543181,30,1623049148,854067087,pretest-3,451,665,0,0,True,False
1623049153.016604,31,1623049153,14934539,pretest-3,471,510,0,0,True,False
1623049158.3056698,32,1623049158,305249452,pretest-3,791,541,0,0,True,False
1623049164.8681283,33,1623049164,867825984,pretest-3,948,424,0,0,True,False
1623049168.6372538,34,1623049168,635724544,pretest-3,1035,657,0,0,True,False
1623049181.1071994,35,1623049181,106760740,pretest-3,1620,866,0,0,True,False
1623049183.9294996,36,1623049183,929242849,pretest-3,807,507,0,0,True,False
1623049206.4880373,37,1623049206,487708091,pretest-4,1398,879,0,0,True,False
1623049211.4172573,38,1623049211,414836645,pretest-4,784,596,0,0,True,False
1623049215.6545956,39,1623049215,654174089,pretest-4,1436,687,0,0,True,False
1623049225.2744806,40,1623049225,273959636,pretest-4,1030,707,0,0,True,False
1623049230.9527564,41,1623049230,952378273,pretest-4,1273,539,0,0,True,False
1623049233.7164176,42,1623049233,714554071,pretest-4,1401,651,0,0,True,False
1623049241.1561413,43,1623049241,155883550,pretest-4,1088,404,0,0,True,False
1623049248.969801,44,1623049248,969594955,pretest-4,1711,839,0,0,True,False
1623049251.100879,45,1623049251,100574254,pretest-4,760,556,0,0,True,False
1623049269.2433035,46,1623049269,242947340,pretest-5,973,793,0,0,True,False
1623049274.4600217,47,1623049274,459709644,pretest-5,909,857,0,0,True,False
1623049280.639488,48,1623049280,639149904,pretest-5,1466,505,0,0,True,False
1623049284.678062,49,1623049284,677780628,pretest-5,1434,472,0,0,True,False
1623049288.3897645,50,1623049288,388211250,pretest-5,1131,327,0,0,True,False
1623049294.5072982,51,1623049294,504905462,pretest-5,743,587,0,0,True,False
1623049298.111832,52,1623049298,111665964,pretest-5,1658,879,0,0,True,False
1623049300.1449916,53,1623049300,144730806,pretest-5,788,503,0,0,True,False
1623049367.7239532,54,1623049367,723575592,collab-activity,318,219,0,0,True,False
