Time,data
1623221077.8371694,QT/hi
1623221093.044649,QT/show_tablet
1623221126.2993677,QT/show_tablet
1623221158.19435,QT/show_tablet
1623221174.3239372,QT/happy
1623221192.7221706,epfl/justhink/point_front_head_forward
1623221194.5282001,QT/yes
1623221220.843079,QT/thanks
1623221230.7787366,QT/show_tablet
1623221244.7571137,epfl/justhink/point_front_head_forward
1623221377.2776458,QT/curious
1623221392.6485257,QT/strong
1623221443.9562666,epfl/justhink/point_front_head_forward
1623221460.432208,QT/challenge
1623221506.8713813,QT/yes
1623221521.259517,QT/curious
1623221601.6831305,QT/curious
1623221652.3315303,QT/show_tablet
1623221687.395896,epfl/justhink/show_QT_head_down
1623221711.1000013,epfl/justhink/point_front_head_forward
1623221715.8467631,QT/happy
1623221730.9765012,QT/yawn
1623221737.2393963,QT/so
1623221746.5021088,QT/yes
1623221752.674961,QT/so
1623221756.8072166,epfl/justhink/show_QT_head_down
1623221764.1439052,epfl/justhink/point_front_head_forward
1623221772.630257,QT/happy
1623221782.9957829,QT/yawn
1623221787.5418785,QT/rappel
1623221796.8936212,QT/yes
1623221803.0560944,QT/so
1623221807.1664705,epfl/justhink/show_QT_head_down
1623221814.7297013,epfl/justhink/point_front_head_forward
1623221817.7673056,QT/sad
1623221841.1230369,QT/so
1623221850.3381712,QT/yes
1623221856.7145677,QT/so
1623221860.8183286,epfl/justhink/show_QT_head_down
1623221868.183102,epfl/justhink/point_front_head_forward
1623221872.8754318,QT/sad
1623221889.2239375,QT/so
1623221898.9053664,QT/yes
1623221905.048027,QT/so
1623221909.1820989,epfl/justhink/show_QT_head_down
1623221915.9024634,epfl/justhink/point_front_head_forward
1623221918.3294418,QT/happy
1623221925.3337924,QT/yawn
1623221935.3377705,QT/so
1623221944.3428304,QT/yes
1623221952.7778234,epfl/justhink/show_QT_head_down
1623221958.9109056,epfl/justhink/point_front_head_forward
1623221964.0839689,QT/sad
1623221977.6193194,QT/so
1623221986.7569494,QT/no
1623221997.2089238,QT/rappel
1623222000.6586452,QT/happy
1623222009.5068278,QT/yawn
1623222021.9550757,QT/so
1623222031.0160708,QT/no
1623222043.8797371,QT/happy
1623222050.7390463,QT/yawn
1623222057.010659,QT/so
1623222066.0426786,QT/yes
1623222074.8660533,epfl/justhink/show_QT_head_down
1623222082.1676626,epfl/justhink/point_front_head_forward
1623222093.1979086,QT/happy
1623222099.8270087,QT/yawn
1623222109.8885908,QT/so
1623222119.2337954,QT/yes
1623222125.4146094,QT/so
1623222129.5715497,epfl/justhink/show_QT_head_down
1623222136.6785507,epfl/justhink/point_front_head_forward
1623222145.0222988,QT/sad
1623222161.0286267,QT/rappel
1623222170.0334938,QT/yes
1623222179.9448347,epfl/justhink/show_QT_head_down
1623222179.952266,QT/sad
1623222183.5106738,QT/happy
1623222185.2165499,epfl/justhink/point_front_head_forward
1623222192.0864997,epfl/justhink/show_QT_head_down
1623222199.348488,epfl/justhink/point_front_head_forward
1623222209.1117413,QT/happy
1623222216.158451,QT/yawn
