Time,data
1623221174.3370018,QT/happy
1623221711.1108503,QT/showing_smile
1623221730.988245,QT/happy
1623221752.685602,QT/showing_smile
1623221764.1549535,QT/showing_smile
1623221783.004961,QT/happy
1623221803.0671463,QT/showing_smile
1623221814.7411103,QT/showing_smile
1623221856.725191,QT/showing_smile
1623221868.19386,QT/showing_smile
1623221905.0637035,QT/showing_smile
1623221915.9138727,QT/showing_smile
1623221925.3415434,QT/happy
1623221948.670423,QT/showing_smile
1623221958.9229348,QT/showing_smile
1623221997.2197516,QT/showing_smile
1623222009.519303,QT/happy
1623222040.0143213,QT/showing_smile
1623222050.7526608,QT/happy
1623222070.7329063,QT/showing_smile
1623222082.1785312,QT/showing_smile
1623222099.844355,QT/happy
1623222125.4258287,QT/showing_smile
1623222136.6900077,QT/showing_smile
1623222175.7965794,QT/showing_smile
1623222199.3618195,QT/showing_smile
1623222216.167014,QT/happy
1623222236.632151,QT/showing_smile
1623222247.0895555,QT/showing_smile
1623222256.5140533,QT/happy
1623222292.3315375,QT/showing_smile
1623222302.588621,QT/showing_smile
1623222336.5801249,QT/showing_smile
1623222346.6156511,QT/showing_smile
1623222378.1458707,QT/showing_smile
1623222388.800986,QT/showing_smile
1623222407.6623316,QT/happy
1623222431.6032414,QT/showing_smile
1623222442.8744674,QT/showing_smile
1623222482.794123,QT/showing_smile
1623222517.2006192,QT/showing_smile
1623222528.4771907,QT/showing_smile
1623222573.7364511,QT/showing_smile
1623222583.7790096,QT/showing_smile
1623222596.3944442,QT/happy
1623222623.7108643,QT/showing_smile
1623222650.541152,QT/showing_smile
1623222666.122645,QT/happy
1623222684.1143138,QT/showing_smile
1623222696.0099173,QT/showing_smile
1623222708.098621,QT/happy
1623222732.8801482,QT/showing_smile
1623222742.9054399,QT/showing_smile
1623222752.74754,QT/happy
1623222777.9368725,QT/showing_smile
1623222788.7854934,QT/showing_smile
1623222819.7056506,QT/showing_smile
1623222830.970215,QT/showing_smile
1623222862.9067504,QT/showing_smile
1623222873.5697036,QT/showing_smile
1623222914.9271133,QT/showing_smile
1623222926.2316566,QT/happy
1623222950.9718802,QT/showing_smile
1623222960.2106218,QT/happy
1623222983.3436007,QT/showing_smile
1623222994.810694,QT/showing_smile
1623223043.1541457,QT/showing_smile
1623223054.4099276,QT/showing_smile
1623223085.7316825,QT/showing_smile
1623223097.211803,QT/showing_smile
1623223132.2225819,QT/showing_smile
1623223143.7029321,QT/showing_smile
1623223178.722726,QT/showing_smile
1623223189.1698163,QT/showing_smile
1623223225.4173908,QT/showing_smile
1623223236.8869388,QT/showing_smile
1623223246.9428365,QT/happy
1623223266.7868326,QT/showing_smile
1623223278.2582695,QT/showing_smile
1623223318.592632,QT/showing_smile
1623223329.7656956,QT/showing_smile
1623223388.6547549,QT/showing_smile
1623223427.9559824,QT/showing_smile
1623223439.2407374,QT/happy
1623223464.6277845,QT/showing_smile
1623223507.228001,QT/showing_smile
1623223518.0168784,QT/showing_smile
1623223553.5194163,QT/showing_smile
1623223564.3673468,QT/showing_smile
1623223606.3385646,QT/showing_smile
1623223617.4088728,QT/showing_smile
1623223652.6251452,QT/showing_smile
1623223663.7000606,QT/showing_smile
1623223685.0015857,QT/happy
1623223706.29779,QT/showing_smile
1623223717.354208,QT/showing_smile
1623223761.3828619,QT/showing_smile
1623223772.4440184,QT/showing_smile
1623223808.299488,QT/showing_smile
1623223818.5323355,QT/showing_smile
1623223881.1945393,QT/showing_smile
1623224155.233243,QT/sad
1623224155.2518954,QT/kiss
