Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,x,y,dx,dy,left,right
1623220886.1048605,1,1623220886,104736804,init,1637,546,2,7,True,False
1623220886.1107216,2,1623220886,110583782,init,1638,548,1,2,True,False
1623220886.1181488,3,1623220886,117946863,init,1639,553,1,5,True,False
1623220886.1261961,4,1623220886,126024007,init,1642,560,3,7,True,False
1623220886.1331666,5,1623220886,132918834,init,1644,569,2,9,True,False
1623220886.140642,6,1623220886,140450477,init,1650,574,6,5,True,False
1623220886.149693,7,1623220886,149404525,init,1651,578,1,4,True,False
1623220886.1654577,8,1623220886,165284156,init,1656,583,5,5,True,False
1623220886.1654837,9,1623220886,165346145,init,1659,586,3,3,True,False
1623220886.171755,10,1623220886,171543121,init,1662,591,3,5,True,False
1623220886.1786225,11,1623220886,178388118,init,1663,592,1,1,True,False
1623220886.1861382,12,1623220886,185928106,init,1664,594,1,2,True,False
1623220886.1930645,13,1623220886,192856788,init,1664,595,0,1,True,False
1623220886.2458081,14,1623220886,245595932,init,1663,595,-1,0,True,False
1623220886.2537034,15,1623220886,253513097,init,1662,595,-1,0,True,False
1623220886.2619863,16,1623220886,261799573,init,1653,593,-9,-2,True,False
1623220886.2691803,17,1623220886,268912553,init,1639,588,-14,-5,True,False
1623220886.2759624,18,1623220886,275764226,init,1635,586,-4,-2,True,False
1623220886.2836847,19,1623220886,283512592,init,1617,581,-18,-5,True,False
1623220886.2917078,20,1623220886,291562318,init,1599,577,-18,-4,True,False
1623220886.2989712,21,1623220886,298811435,init,1570,569,-29,-8,True,False
1623220886.3070438,22,1623220886,306842327,init,1546,565,-24,-4,True,False
1623220886.3130887,23,1623220886,312902688,init,1508,557,-38,-8,True,False
1623220886.320906,24,1623220886,320705890,init,1482,551,-26,-6,True,False
1623220886.3282266,25,1623220886,327966213,init,1470,550,-12,-1,True,False
1623220886.3357692,26,1623220886,335521221,init,1442,544,-28,-6,True,False
1623220886.3432286,27,1623220886,342924833,init,1414,540,-28,-4,True,False
1623220886.350673,28,1623220886,350509166,init,1370,532,-44,-8,True,False
1623220886.3658652,29,1623220886,365598917,init,1343,528,-27,-4,True,False
1623220886.3665612,30,1623220886,366351842,init,1314,524,-29,-4,True,False
1623220886.3809705,31,1623220886,380647182,init,1282,520,-32,-4,True,False
1623220886.3815997,32,1623220886,381468772,init,1268,520,-14,0,True,False
1623220886.3883097,33,1623220886,388069391,init,1238,518,-30,-2,True,False
1623220886.3958225,34,1623220886,395544767,init,1206,518,-32,0,True,False
1623220886.4034212,35,1623220886,403093576,init,1191,518,-15,0,True,False
1623220886.410909,36,1623220886,410598516,init,1140,520,-51,2,True,False
1623220886.418503,37,1623220886,418172836,init,1102,524,-38,4,True,False
1623220886.4259741,38,1623220886,425635576,init,1072,528,-30,4,True,False
1623220886.4334319,39,1623220886,433104991,init,1067,530,-5,2,True,False
1623220886.4410775,40,1623220886,440644025,init,1051,533,-16,3,True,False
1623220886.4485831,41,1623220886,448195695,init,1033,539,-18,6,True,False
1623220886.456189,42,1623220886,455787658,init,1023,542,-10,3,True,False
1623220886.4632888,43,1623220886,463052034,init,1008,546,-15,4,True,False
1623220886.4709737,44,1623220886,470590829,init,1000,549,-8,3,True,False
1623220886.4783833,45,1623220886,478054761,init,996,550,-4,1,True,False
1623220886.4864311,46,1623220886,486087322,init,997,550,1,0,True,False
1623220886.49333,47,1623220886,492993116,init,998,550,1,0,True,False
1623220886.5009863,48,1623220886,500706672,init,1012,547,14,-3,True,False
1623220886.5083215,49,1623220886,508080720,init,1042,547,30,0,True,False
1623220886.515954,50,1623220886,515570878,init,1080,545,38,-2,True,False
1623220886.523442,51,1623220886,523153781,init,1120,543,40,-2,True,False
1623220886.7858095,52,1623220886,785458087,init,1151,562,7,4,True,False
1623220886.7931314,53,1623220886,792934894,init,1158,565,7,3,True,False
1623220886.8008046,54,1623220886,800487279,init,1165,569,7,4,True,False
1623220886.8081815,55,1623220886,807979345,init,1170,573,5,4,True,False
1623220886.815612,56,1623220886,815451145,init,1172,575,2,2,True,False
1623220886.8232393,57,1623220886,823014736,init,1174,578,2,3,True,False
1623220886.8306148,58,1623220886,830430269,init,1177,579,3,1,True,False
1623220886.838231,59,1623220886,838006496,init,1181,579,4,0,True,False
1623220886.8456855,60,1623220886,845440149,init,1186,582,5,3,True,False
1623220886.8532217,61,1623220886,853015661,init,1193,585,7,3,True,False
1623220886.8606682,62,1623220886,860475540,init,1198,588,5,3,True,False
1623220886.868202,63,1623220886,867994070,init,1199,590,1,2,True,False
1623220886.8756337,64,1623220886,875442504,init,1205,593,6,3,True,False
1623220886.8831205,65,1623220886,882952451,init,1212,597,7,4,True,False
1623220886.8906872,66,1623220886,890520334,init,1217,600,5,3,True,False
1623220886.8982022,67,1623220886,897988080,init,1224,604,7,4,True,False
1623220886.9056792,68,1623220886,905427694,init,1231,607,7,3,True,False
1623220886.913214,69,1623220886,913016319,init,1236,609,5,2,True,False
1623220886.92065,70,1623220886,920477628,init,1238,610,2,1,True,False
1623220886.9281678,71,1623220886,927967786,init,1241,611,3,1,True,False
1623220886.9357092,72,1623220886,935492515,init,1243,612,2,1,True,False
1623220886.9433308,73,1623220886,943149089,init,1244,612,1,0,True,False
1623220886.9506786,74,1623220886,950488328,init,1244,613,0,1,True,False
1623220886.958168,75,1623220886,957940816,init,1245,614,1,1,True,False
1623220886.9656713,76,1623220886,965479850,init,1246,615,1,1,True,False
1623220886.980778,77,1623220886,980575799,init,1248,617,2,2,True,False
1623220886.9812376,78,1623220886,981083869,init,1248,619,0,2,True,False
1623220886.9883409,79,1623220886,988134622,init,1251,620,3,1,True,False
1623220886.9956136,80,1623220886,995482444,init,1253,622,2,2,True,False
1623220887.0032077,81,1623220887,3005266,init,1255,623,2,1,True,False
1623220887.0106153,82,1623220887,10421276,init,1259,625,4,2,True,False
1623220887.0181298,83,1623220887,17935752,init,1260,626,1,1,True,False
1623220887.0256352,84,1623220887,25427341,init,1262,628,2,2,True,False
1623220887.0333002,85,1623220887,32970190,init,1263,629,1,1,True,False
1623220887.0406718,86,1623220887,40490388,init,1264,630,1,1,True,False
1623220887.0480528,87,1623220887,47886371,init,1265,632,1,2,True,False
1623220887.0556152,88,1623220887,55444717,init,1267,635,2,3,True,False
1623220887.0631313,89,1623220887,62895298,init,1268,640,1,5,True,False
1623220887.070721,90,1623220887,70429086,init,1269,643,1,3,True,False
1623220887.0780993,91,1623220887,77904462,init,1274,651,5,8,True,False
1623220887.0856473,92,1623220887,85410594,init,1277,657,3,6,True,False
1623220887.093065,93,1623220887,92877626,init,1283,669,6,12,True,False
1623220887.100655,94,1623220887,100439548,init,1299,685,16,16,True,False
1623220887.108044,95,1623220887,107892036,init,1323,707,24,22,True,False
1623220887.1155725,96,1623220887,115379571,init,1341,723,18,16,True,False
1623220887.1231387,97,1623220887,122931957,init,1359,737,18,14,True,False
1623220887.1307013,98,1623220887,130465269,init,1377,753,18,16,True,False
1623220887.1381178,99,1623220887,137928009,init,1384,758,7,5,True,False
1623220887.1456184,100,1623220887,145417928,init,1400,777,16,19,True,False
1623220887.1531577,101,1623220887,152960777,init,1410,788,10,11,True,False
1623220887.1605768,102,1623220887,160364151,init,1415,796,5,8,True,False
1623220887.1681354,103,1623220887,167963743,init,1419,801,4,5,True,False
1623220887.1756008,104,1623220887,175408124,init,1421,805,2,4,True,False
1623220887.1831388,105,1623220887,182910203,init,1423,807,2,2,True,False
1623220887.19073,106,1623220887,190438032,init,1424,809,1,2,True,False
1623220887.205666,107,1623220887,205439090,init,1424,810,0,1,True,False
1623220887.2131374,108,1623220887,212939739,init,1424,811,0,1,True,False
1623220887.220662,109,1623220887,220455646,init,1425,813,1,2,True,False
1623220887.2282577,110,1623220887,228037118,init,1425,819,0,6,True,False
1623220887.2358356,111,1623220887,235555171,init,1427,824,2,5,True,False
