Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,x,y,dx,dy,left,right
1623221156.802579,1,1623221156,802391529,indiv-illustrate,1030,604,1,0,True,False
1623221156.8943286,2,1623221156,893949270,indiv-illustrate,1037,602,7,-2,True,False
1623221156.8951151,3,1623221156,894855022,indiv-illustrate,1051,595,14,-7,True,False
1623221156.9545925,4,1623221156,954354524,indiv-illustrate,1078,579,27,-16,True,False
1623221157.0443878,5,1623221157,44050455,indiv-illustrate,1132,555,54,-24,True,False
1623221157.1709714,6,1623221157,170505285,indiv-illustrate,1155,543,23,-12,True,False
1623221157.173532,7,1623221157,173155546,indiv-illustrate,1164,541,9,-2,True,False
1623221157.22487,8,1623221157,224586963,indiv-illustrate,1184,531,20,-10,True,False
1623221157.260339,9,1623221157,260110378,indiv-illustrate,1224,523,40,-8,True,False
1623221157.3496068,10,1623221157,349333047,indiv-illustrate,1248,513,24,-10,True,False
1623221157.4411073,11,1623221157,440768718,indiv-illustrate,1309,486,61,-27,True,False
1623221157.4552193,12,1623221157,454911470,indiv-illustrate,1325,479,16,-7,True,False
1623221157.5378218,13,1623221157,537528753,indiv-illustrate,1332,478,7,-1,True,False
1623221157.62962,14,1623221157,629317998,indiv-illustrate,1341,468,9,-10,True,False
1623221157.7151864,15,1623221157,714781522,indiv-illustrate,1344,468,3,0,True,False
1623221157.8083448,16,1623221157,808086633,indiv-illustrate,1348,467,4,-1,True,False
1623221157.9009192,17,1623221157,900634288,indiv-illustrate,1351,467,3,0,True,False
1623221157.994141,18,1623221157,993685722,indiv-illustrate,1418,450,67,-17,True,False
1623221211.5060604,19,1623221211,505777120,indiv-illustrate,1077,641,3,-1,True,False
1623221211.547408,20,1623221211,547094821,indiv-illustrate,1087,634,10,-7,True,False
1623221211.6337457,21,1623221211,633249282,indiv-illustrate,1115,621,28,-13,True,False
1623221211.6900215,22,1623221211,689761161,indiv-illustrate,1130,611,15,-10,True,False
1623221211.7294312,23,1623221211,729260683,indiv-illustrate,1147,603,17,-8,True,False
1623221211.81346,24,1623221211,813153982,indiv-illustrate,1150,600,3,-3,True,False
1623221211.9006696,25,1623221211,900190830,indiv-illustrate,1164,595,14,-5,True,False
1623221211.9092357,26,1623221211,908936262,indiv-illustrate,1172,592,8,-3,True,False
1623221211.993593,27,1623221211,993330478,indiv-illustrate,1189,589,17,-3,True,False
1623221212.0440612,28,1623221212,43751955,indiv-illustrate,1203,583,14,-6,True,False
1623221212.092599,29,1623221212,92264413,indiv-illustrate,1217,578,14,-5,True,False
1623221212.184783,30,1623221212,184381961,indiv-illustrate,1223,574,6,-4,True,False
1623221212.2751994,31,1623221212,274861574,indiv-illustrate,1259,559,36,-15,True,False
1623221212.3677638,32,1623221212,367464542,indiv-illustrate,1266,558,7,-1,True,False
1623221212.4577355,33,1623221212,457334518,indiv-illustrate,1283,551,17,-7,True,False
1623221212.5150576,34,1623221212,514734268,indiv-illustrate,1300,547,17,-4,True,False
1623221212.6035848,35,1623221212,603276014,indiv-illustrate,1311,547,11,0,True,False
1623221212.6504812,36,1623221212,650189161,indiv-illustrate,1313,547,2,0,True,False
1623221212.7416763,37,1623221212,741230010,indiv-illustrate,1314,547,1,0,True,False
1623221213.7492144,38,1623221213,748991489,indiv-illustrate,1330,543,16,-4,True,False
1623221213.9079208,39,1623221213,907572746,indiv-illustrate,1331,543,1,0,True,False
1623221213.9454885,40,1623221213,945129394,indiv-illustrate,1348,541,17,-2,True,False
1623221214.114129,41,1623221214,113353729,indiv-illustrate,1397,534,49,-7,True,False
1623221214.456615,42,1623221214,456323385,indiv-illustrate,1403,530,6,-4,True,False
1623221214.505292,43,1623221214,504915475,indiv-illustrate,1412,447,9,-83,True,False
1623221214.627055,44,1623221214,626679182,indiv-illustrate,1412,419,0,-28,True,False
1623221214.6837828,45,1623221214,683483839,indiv-illustrate,1412,402,0,-17,True,False
1623221214.721723,46,1623221214,721390008,indiv-illustrate,1412,373,0,-29,True,False
1623221214.8066626,47,1623221214,806371212,indiv-illustrate,1412,346,0,-27,True,False
1623221214.8915331,48,1623221214,890985250,indiv-illustrate,1412,326,0,-20,True,False
1623221214.943576,49,1623221214,943131446,indiv-illustrate,1414,305,2,-21,True,False
1623221215.019573,50,1623221215,19309997,indiv-illustrate,1414,284,0,-21,True,False
1623221215.059759,51,1623221215,59439420,indiv-illustrate,1414,260,0,-24,True,False
1623221215.1417701,52,1623221215,141174554,indiv-illustrate,1414,241,0,-19,True,False
1623221215.1535966,53,1623221215,153315544,indiv-illustrate,1415,217,1,-24,True,False
1623221215.2310374,54,1623221215,230834722,indiv-illustrate,1417,197,2,-20,True,False
1623221215.3143442,55,1623221215,314007043,indiv-illustrate,1417,176,0,-21,True,False
1623221215.3956525,56,1623221215,394984722,indiv-illustrate,1417,154,0,-22,True,False
1623221215.4523423,57,1623221215,451938629,indiv-illustrate,1418,131,1,-23,True,False
1623221215.4995527,58,1623221215,499145984,indiv-illustrate,1418,111,0,-20,True,False
1623221215.5821586,59,1623221215,581852197,indiv-illustrate,1429,106,11,-5,True,False
1623221215.6717277,60,1623221215,671239852,indiv-illustrate,1436,135,7,29,True,False
1623221215.7304478,61,1623221215,730006217,indiv-illustrate,1438,172,2,37,True,False
