Time,header.seq,header.frame_id,x,y,dx,dy,left,right
0.0,1,init,1281,912,0,0,True,False
4.215967893600464,2,init,1161,865,0,0,True,False
39.51744771003723,3,intro,824,519,0,0,True,False
108.65377759933472,4,indiv-illustrate,1462,505,0,0,True,False
145.03511834144592,5,indiv-illustrate,1717,586,0,0,True,False
167.69294786453247,6,indiv-illustrate,1435,521,0,0,True,False
169.17447066307068,7,indiv-illustrate,1658,930,0,0,True,False
208.23101353645325,8,pretest-1,827,726,0,0,True,False
212.93912053108215,9,pretest-1,1073,619,0,0,True,False
217.87996006011963,10,pretest-1,1046,472,0,0,True,False
225.48086214065552,11,pretest-1,559,409,0,0,True,False
225.55229115486145,12,pretest-1,530,431,0,0,True,False
230.42399215698242,13,pretest-1,434,639,0,0,True,False
233.29057550430298,14,pretest-1,661,573,0,0,True,False
240.84402632713318,15,pretest-1,1694,874,0,0,True,False
246.2295937538147,16,pretest-1,776,497,0,0,True,False
270.1514325141907,17,pretest-2,1404,876,0,0,True,False
274.70622181892395,18,pretest-2,1463,558,0,0,True,False
278.93372917175293,19,pretest-2,1244,358,0,0,True,False
281.38433718681335,20,pretest-2,1033,542,0,0,True,False
283.74650025367737,21,pretest-2,833,639,0,0,True,False
288.3121643066406,22,pretest-2,1197,689,0,0,True,False
290.28380274772644,23,pretest-2,1607,892,0,0,True,False
292.2835490703583,24,pretest-2,752,540,0,0,True,False
316.4159138202667,25,pretest-3,648,689,0,0,True,False
322.82706212997437,26,pretest-3,387,646,0,0,True,False
325.39617919921875,27,pretest-3,506,474,0,0,True,False
332.7523350715637,28,pretest-3,817,522,0,0,True,False
335.48622727394104,29,pretest-3,1142,727,0,0,True,False
338.2901463508606,30,pretest-3,935,370,0,0,True,False
339.8097610473633,31,pretest-3,1668,857,0,0,True,False
341.37623929977417,32,pretest-3,819,456,0,0,True,False
364.0384678840637,33,pretest-4,776,573,0,0,True,False
372.2721862792969,34,pretest-4,815,509,0,0,True,False
376.68123865127563,35,pretest-4,1084,360,0,0,True,False
381.7579035758972,36,pretest-4,1277,553,0,0,True,False
384.06700253486633,37,pretest-4,1064,694,0,0,True,False
387.5822682380676,38,pretest-4,1407,688,0,0,True,False
390.2442955970764,39,pretest-4,1378,902,0,0,True,False
401.6203234195709,40,pretest-4,1158,674,0,0,True,False
403.5839078426361,41,pretest-4,1686,549,0,0,True,False
408.0506625175476,42,pretest-4,804,568,0,0,True,False
410.61529636383057,43,pretest-4,1431,869,0,0,True,False
413.6680438518524,44,pretest-4,1033,712,0,0,True,False
421.5281493663788,45,pretest-4,1431,656,0,0,True,False
426.3902564048767,46,pretest-4,1083,400,0,0,True,False
429.035569190979,47,pretest-4,735,569,0,0,True,False
435.2252821922302,48,pretest-4,1665,864,0,0,True,False
437.3332579135895,49,pretest-4,770,517,0,0,True,False
460.60727429389954,50,pretest-5,967,810,0,0,True,False
463.6666054725647,51,pretest-5,1345,688,0,0,True,False
466.4793779850006,52,pretest-5,1476,467,0,0,True,False
469.0405352115631,53,pretest-5,1063,621,0,0,True,False
472.58231949806213,54,pretest-5,1065,340,0,0,True,False
474.9312551021576,55,pretest-5,787,550,0,0,True,False
478.1256868839264,56,pretest-5,1672,889,0,0,True,False
479.6970889568329,57,pretest-5,795,536,0,0,True,False
542.7544827461243,58,collab-activity,272,219,0,0,True,False
567.073885679245,59,collab-activity,1008,887,0,0,True,False
580.9221525192261,60,collab-activity,960,833,0,0,True,False
584.3678143024445,61,collab-activity,332,156,0,0,True,False
601.3515927791595,62,collab-activity,1056,891,0,0,True,False
601.4163973331451,63,collab-activity,1035,889,0,0,True,False
601.4464328289032,64,collab-activity,1083,639,0,0,True,False
