Time,data
0.0,QT/hi
33.37188744544983,QT/show_tablet
66.23799681663513,QT/show_tablet
103.1870973110199,QT/show_tablet
139.55174088478088,QT/yes
163.5567274093628,QT/thanks
173.75887846946716,QT/show_tablet
187.80054759979248,epfl/justhink/point_front_head_forward
241.4465184211731,QT/curious
256.8495206832886,QT/strong
287.4809317588806,epfl/justhink/point_front_head_forward
304.1568214893341,QT/challenge
336.61045241355896,QT/yes
351.05563521385193,QT/curious
432.53850841522217,QT/curious
474.81816506385803,QT/show_tablet
509.60778641700745,epfl/justhink/show_QT_head_down
530.8682446479797,epfl/justhink/point_front_head_forward
537.1336426734924,QT/happy
551.9653635025024,QT/yawn
561.5723698139191,epfl/justhink/show_QT_head_down
565.5546441078186,epfl/justhink/show_QT_head_down
573.4689416885376,epfl/justhink/point_front_head_forward
578.6532413959503,QT/happy
586.5750238895416,QT/yawn
595.847870349884,epfl/justhink/show_QT_head_down
599.8184025287628,epfl/justhink/show_QT_head_down
604.8057353496552,epfl/justhink/point_front_head_forward
608.8493614196777,epfl/justhink/show_QT_head_down
613.6115152835846,epfl/justhink/point_front_head_forward
624.1080422401428,QT/happy
634.223860502243,QT/yawn
640.6194868087769,epfl/justhink/show_QT_head_down
644.5946962833405,epfl/justhink/show_QT_head_down
648.0156722068787,epfl/justhink/point_front_head_forward
652.0713565349579,epfl/justhink/show_QT_head_down
658.0510466098785,epfl/justhink/point_front_head_forward
663.6348307132721,QT/happy
671.628399848938,QT/yawn
676.1238942146301,epfl/justhink/show_QT_head_down
680.1192746162415,epfl/justhink/show_QT_head_down
690.6136457920074,epfl/justhink/point_front_head_forward
696.9139349460602,QT/happy
707.2021291255951,QT/yawn
716.1099932193756,epfl/justhink/show_QT_head_down
720.1013402938843,epfl/justhink/show_QT_head_down
728.0946731567383,epfl/justhink/point_front_head_forward
731.639182806015,QT/happy
739.5624256134033,QT/yawn
746.0520515441895,epfl/justhink/show_QT_head_down
750.0398051738739,epfl/justhink/show_QT_head_down
751.2376120090485,epfl/justhink/point_front_head_forward
755.2985370159149,epfl/justhink/show_QT_head_down
759.6324601173401,epfl/justhink/point_front_head_forward
765.7348363399506,QT/happy
773.5581409931183,QT/yawn
788.5617191791534,epfl/justhink/show_QT_head_down
792.5184862613678,epfl/justhink/show_QT_head_down
819.4996929168701,QT/show_tablet
853.8808207511902,epfl/justhink/show_QT_head_down
874.934826374054,epfl/justhink/point_front_head_forward
887.3497025966644,QT/sad
897.2686250209808,epfl/justhink/point_front_head_forward
911.0929369926453,epfl/justhink/show_QT_head_down
915.0861411094666,epfl/justhink/show_QT_head_down
920.1964318752289,epfl/justhink/point_front_head_forward
924.2953338623047,epfl/justhink/show_QT_head_down
932.8938426971436,epfl/justhink/point_front_head_forward
932.9595909118652,epfl/justhink/show_QT_head_down
938.4320330619812,epfl/justhink/point_front_head_forward
952.6271064281464,QT/happy
960.5424103736877,QT/yawn
976.1968891620636,epfl/justhink/show_QT_head_down
980.1944901943207,epfl/justhink/show_QT_head_down
985.1205677986145,epfl/justhink/point_front_head_forward
989.2142431735992,epfl/justhink/show_QT_head_down
994.1291816234589,epfl/justhink/point_front_head_forward
1000.428426027298,QT/happy
1010.5127930641174,QT/yawn
1013.0724220275879,epfl/justhink/show_QT_head_down
1017.0491440296173,epfl/justhink/show_QT_head_down
1020.558661699295,epfl/justhink/point_front_head_forward
1024.6489322185516,epfl/justhink/show_QT_head_down
1030.386312007904,epfl/justhink/point_front_head_forward
1038.3941626548767,QT/happy
1046.5599036216736,QT/yawn
1060.4167909622192,epfl/justhink/show_QT_head_down
1064.3753242492676,epfl/justhink/show_QT_head_down
1074.412288427353,epfl/justhink/point_front_head_forward
1094.620593547821,QT/happy
1104.9272480010986,QT/yawn
1115.7204535007477,epfl/justhink/show_QT_head_down
1119.6969220638275,epfl/justhink/show_QT_head_down
1127.4559144973755,epfl/justhink/point_front_head_forward
1138.2259287834167,QT/happy
1146.3159759044647,QT/yawn
1161.9261934757233,epfl/justhink/show_QT_head_down
1165.8904252052307,epfl/justhink/show_QT_head_down
1170.4668684005737,epfl/justhink/point_front_head_forward
1174.5587015151978,epfl/justhink/show_QT_head_down
1178.6559829711914,epfl/justhink/point_front_head_forward
1183.9053208827972,QT/happy
1191.770635843277,QT/yawn
1194.4047298431396,epfl/justhink/show_QT_head_down
1198.3686854839325,epfl/justhink/show_QT_head_down
1232.2643983364105,QT/show_tablet
1266.5584774017334,epfl/justhink/show_QT_head_down
1287.4061543941498,epfl/justhink/point_front_head_forward
1293.7139208316803,QT/sad
1303.6166410446167,epfl/justhink/point_front_head_forward
1314.652408838272,epfl/justhink/show_QT_head_down
1318.6469411849976,epfl/justhink/show_QT_head_down
1319.974126815796,epfl/justhink/point_front_head_forward
1324.0433104038239,epfl/justhink/show_QT_head_down
1329.7997786998749,epfl/justhink/point_front_head_forward
1339.3012211322784,QT/happy
1347.2109062671661,QT/yawn
1370.0236802101135,QT/sad
1374.0189905166626,QT/happy
1403.0184535980225,epfl/justhink/show_QT_head_down
1406.9877049922943,epfl/justhink/show_QT_head_down
1410.2907462120056,epfl/justhink/point_front_head_forward
1414.3407440185547,epfl/justhink/show_QT_head_down
1418.8895428180695,epfl/justhink/point_front_head_forward
1423.1317358016968,QT/happy
1433.2310090065002,QT/yawn
1434.3175988197327,epfl/justhink/show_QT_head_down
1438.3155961036682,epfl/justhink/show_QT_head_down
1443.2859256267548,epfl/justhink/point_front_head_forward
1447.3474888801575,epfl/justhink/show_QT_head_down
1452.2709171772003,epfl/justhink/point_front_head_forward
1459.4551854133606,QT/sad
1469.509601354599,epfl/justhink/point_front_head_forward
1474.5183773040771,epfl/justhink/show_QT_head_down
1478.4809200763702,epfl/justhink/show_QT_head_down
1487.9180567264557,epfl/justhink/point_front_head_forward
1495.2466843128204,QT/happy
1503.4725642204285,QT/yawn
1507.1231241226196,epfl/justhink/show_QT_head_down
1511.1159992218018,epfl/justhink/show_QT_head_down
1514.1247413158417,epfl/justhink/point_front_head_forward
1518.1687633991241,epfl/justhink/show_QT_head_down
1523.5426714420319,epfl/justhink/point_front_head_forward
1525.8624637126923,QT/happy
1533.7851014137268,QT/yawn
1546.9923634529114,epfl/justhink/show_QT_head_down
1550.9671642780304,epfl/justhink/show_QT_head_down
1583.5035109519958,QT/show_tablet
1618.2097480297089,epfl/justhink/show_QT_head_down
1639.5637040138245,epfl/justhink/point_front_head_forward
1645.2375349998474,QT/happy
