Time,header.seq,header.frame_id,x,y,dx,dy,left,right
0.0,1,init,1909,1028,0,0,True,False
0.010235786437988281,2,init,1613,980,-296,-48,True,False
0.0196835994720459,3,init,1451,948,-162,-32,True,False
0.024326801300048828,4,init,1223,888,-228,-60,True,False
0.03529500961303711,5,init,993,806,-230,-82,True,False
0.039826393127441406,6,init,785,718,-208,-88,True,False
0.04500865936279297,7,init,609,634,-176,-84,True,False
0.05221414566040039,8,init,437,548,-172,-86,True,False
0.09681558609008789,9,init,287,474,-150,-74,True,False
0.09695720672607422,10,init,153,412,-134,-62,True,False
0.09705185890197754,11,init,93,388,-60,-24,True,False
0.09706830978393555,12,init,0,348,-93,-40,True,False
0.09707188606262207,13,init,0,324,0,-24,True,False
0.0970757007598877,14,init,0,304,0,-20,True,False
0.10524320602416992,15,init,0,298,0,-6,True,False
0.11243724822998047,16,init,0,302,0,4,True,False
0.12086105346679688,17,init,0,318,0,16,True,False
0.1332075595855713,18,init,0,326,0,8,True,False
0.13814854621887207,19,init,0,352,0,26,True,False
0.1490025520324707,20,init,0,378,0,26,True,False
0.15351414680480957,21,init,0,402,0,24,True,False
0.15754938125610352,22,init,0,422,0,20,True,False
0.1647791862487793,23,init,0,436,0,14,True,False
0.1721174716949463,24,init,0,444,0,8,True,False
0.20843148231506348,25,init,0,449,0,5,True,False
0.20850157737731934,26,init,0,453,0,4,True,False
0.20861148834228516,27,init,0,455,0,2,True,False
0.20873141288757324,28,init,0,455,0,0,True,False
0.20974254608154297,29,init,2,459,2,4,True,False
0.21811175346374512,30,init,33,492,31,33,True,False
0.23262810707092285,31,init,89,546,56,54,True,False
0.23331356048583984,32,init,127,580,38,34,True,False
0.24468016624450684,33,init,221,662,94,82,True,False
0.25090742111206055,34,init,329,750,108,88,True,False
0.25833797454833984,35,init,437,842,108,92,True,False
0.2625434398651123,36,init,543,940,106,98,True,False
0.2698338031768799,37,init,615,1034,72,94,True,False
3.431044101715088,38,init,706,1000,4,-2,True,False
3.4310600757598877,39,init,711,999,5,-1,True,False
3.4311721324920654,40,init,715,997,4,-2,True,False
3.4311771392822266,41,init,719,994,4,-3,True,False
3.4312868118286133,42,init,728,989,9,-5,True,False
3.4437334537506104,43,init,730,986,2,-3,True,False
3.443749189376831,44,init,739,978,9,-8,True,False
3.4498074054718018,45,init,745,971,6,-7,True,False
3.4572670459747314,46,init,764,952,19,-19,True,False
3.4649999141693115,47,init,778,936,14,-16,True,False
3.4754722118377686,48,init,798,912,20,-24,True,False
3.482675552368164,49,init,810,896,12,-16,True,False
3.4893064498901367,50,init,817,888,7,-8,True,False
3.494877576828003,51,init,828,869,11,-19,True,False
3.5484416484832764,52,init,837,854,9,-15,True,False
3.5484566688537598,53,init,846,835,9,-19,True,False
3.548466205596924,54,init,852,813,6,-22,True,False
3.548701047897339,55,init,860,791,8,-22,True,False
3.548713207244873,56,init,866,771,6,-20,True,False
3.548725128173828,57,init,870,753,4,-18,True,False
3.548729658126831,58,init,873,747,3,-6,True,False
3.556706190109253,59,init,876,737,3,-10,True,False
3.563201665878296,60,init,879,725,3,-12,True,False
3.570411205291748,61,init,881,716,2,-9,True,False
3.581625461578369,62,init,882,712,1,-4,True,False
3.5877645015716553,63,init,883,705,1,-7,True,False
3.5955653190612793,64,init,883,698,0,-7,True,False
3.6005616188049316,65,init,883,696,0,-2,True,False
3.6073293685913086,66,init,883,690,0,-6,True,False
3.614745855331421,67,init,883,688,0,-2,True,False
3.6679341793060303,68,init,883,684,0,-4,True,False
3.6679582595825195,69,init,883,680,0,-4,True,False
3.6679718494415283,70,init,882,677,-1,-3,True,False
3.667978525161743,71,init,882,674,0,-3,True,False
3.667987585067749,72,init,882,673,0,-1,True,False
3.6679983139038086,73,init,882,672,0,-1,True,False
3.693023204803467,74,init,882,670,0,-2,True,False
3.7008090019226074,75,init,884,669,2,-1,True,False
3.70491099357605,76,init,885,668,1,-1,True,False
3.7144696712493896,77,init,888,665,3,-3,True,False
3.7201600074768066,78,init,895,660,7,-5,True,False
3.7272720336914062,79,init,906,654,11,-6,True,False
3.734647750854492,80,init,928,646,22,-8,True,False
3.7761690616607666,81,init,956,642,28,-4,True,False
3.7761831283569336,82,init,990,642,34,0,True,False
3.7763736248016357,83,init,1032,646,42,4,True,False
3.776477336883545,84,init,1043,648,11,2,True,False
3.7764840126037598,85,init,1078,655,35,7,True,False
3.784357786178589,86,init,1136,669,58,14,True,False
3.7906060218811035,87,init,1212,683,76,14,True,False
