Time,data
0.0,QT/hi
14.05718183517456,QT/show_tablet
46.34042453765869,QT/show_tablet
81.45874953269958,QT/show_tablet
97.4801013469696,QT/happy
115.91354537010193,epfl/justhink/point_front_head_forward
117.53115439414978,QT/yes
141.1091718673706,QT/thanks
150.88207054138184,QT/show_tablet
164.87738132476807,epfl/justhink/point_front_head_forward
285.23859333992004,QT/curious
300.4389536380768,QT/strong
340.1379313468933,epfl/justhink/point_front_head_forward
356.3546495437622,QT/challenge
413.43800377845764,QT/yes
429.46327686309814,QT/curious
453.1687479019165,QT/curious
489.0985779762268,QT/show_tablet
523.7093849182129,epfl/justhink/show_QT_head_down
544.9726645946503,epfl/justhink/point_front_head_forward
548.8990409374237,QT/happy
563.8196039199829,QT/yawn
571.0826210975647,QT/so
580.5760436058044,QT/yes
584.7027499675751,QT/so
588.8202848434448,epfl/justhink/show_QT_head_down
593.7342059612274,epfl/justhink/point_front_head_forward
600.5604405403137,QT/happy
610.9279277324677,QT/yawn
617.5859861373901,QT/rappel
626.8823504447937,QT/yes
630.9893050193787,QT/so
635.0990009307861,epfl/justhink/show_QT_head_down
640.4149196147919,epfl/justhink/point_front_head_forward
653.3811273574829,QT/sad
671.2298634052277,QT/so
680.7533843517303,QT/yes
684.647527217865,QT/so
688.7691061496735,epfl/justhink/show_QT_head_down
693.2546575069427,epfl/justhink/point_front_head_forward
698.3465824127197,QT/happy
708.4048569202423,QT/yawn
724.6044993400574,QT/so
734.1986622810364,QT/yes
738.1008427143097,QT/so
742.2321467399597,epfl/justhink/show_QT_head_down
746.5028817653656,epfl/justhink/point_front_head_forward
764.9242146015167,QT/sad
786.2423956394196,QT/sad
793.782190322876,QT/happy
805.8839967250824,QT/so
815.3207037448883,QT/yes
819.4081151485443,QT/so
823.5187928676605,epfl/justhink/show_QT_head_down
827.1897921562195,epfl/justhink/point_front_head_forward
838.8669281005859,QT/sad
850.0685014724731,QT/rappel
859.118138551712,QT/yes
863.0298819541931,QT/so
867.1446442604065,epfl/justhink/show_QT_head_down
871.4298007488251,epfl/justhink/point_front_head_forward
879.0235104560852,QT/happy
889.2440025806427,QT/yawn
898.1154046058655,QT/so
908.0682225227356,QT/yes
911.7780773639679,QT/so
915.8969326019287,epfl/justhink/show_QT_head_down
920.5810558795929,epfl/justhink/point_front_head_forward
924.7264122962952,QT/happy
934.936961889267,QT/yawn
941.7330350875854,QT/so
951.2761490345001,QT/yes
959.4815347194672,epfl/justhink/show_QT_head_down
963.7936174869537,epfl/justhink/point_front_head_forward
972.7041621208191,QT/sad
985.4412219524384,QT/so
994.4721715450287,QT/no
1001.2711181640625,QT/rappel
1008.4648983478546,QT/happy
1016.8364171981812,QT/yawn
1029.2925419807434,QT/so
1037.87828540802,QT/yes
1045.9417061805725,epfl/justhink/show_QT_head_down
1050.8328576087952,epfl/justhink/point_front_head_forward
1059.7147822380066,QT/sad
1075.394683122635,QT/so
1084.5801804065704,QT/yes
1088.3216543197632,QT/so
1092.4208006858826,epfl/justhink/show_QT_head_down
1096.5036809444427,epfl/justhink/point_front_head_forward
1102.5353727340698,QT/sad
1120.099226474762,QT/thanks
1133.6668317317963,QT/show_tablet
1149.186651468277,epfl/justhink/show_QT_head_down
1157.6374115943909,epfl/justhink/point_front_head_forward
1165.2708945274353,QT/happy
1173.7134256362915,QT/yawn
1187.665246963501,QT/so
1196.626037120819,QT/no
1203.4418323040009,QT/so
1208.3761992454529,QT/happy
1216.9317619800568,QT/yawn
1229.5294735431671,QT/so
1238.4004492759705,QT/yes
1246.6316454410553,epfl/justhink/show_QT_head_down
1251.9492795467377,epfl/justhink/point_front_head_forward
1263.6498234272003,QT/sad
1282.8106777668,QT/so
1292.262904882431,QT/yes
1296.596849679947,QT/so
1300.711727142334,epfl/justhink/show_QT_head_down
1306.0377042293549,epfl/justhink/point_front_head_forward
1312.876366853714,QT/sad
1323.7996957302094,QT/so
1333.2528097629547,QT/yes
1335.50968003273,QT/rappel
1339.6300690174103,epfl/justhink/show_QT_head_down
1344.9311785697937,epfl/justhink/point_front_head_forward
1352.0977666378021,QT/happy
1362.5428545475006,QT/yawn
1370.7088525295258,QT/so
1380.1476163864136,QT/yes
1388.350175857544,epfl/justhink/show_QT_head_down
1393.2613577842712,epfl/justhink/point_front_head_forward
1399.895503282547,QT/sad
1419.7012360095978,QT/sad
1427.445707321167,QT/happy
1474.1512937545776,QT/so
1483.5771832466125,QT/yes
1485.4273436069489,QT/so
1489.5808427333832,epfl/justhink/show_QT_head_down
1495.0522153377533,epfl/justhink/point_front_head_forward
1511.6301007270813,QT/sad
1542.859444618225,QT/so
1553.2138018608093,QT/yes
1555.0580985546112,QT/rappel
