Time,header.seq,header.frame_id,x,y,dx,dy,left,right
0.0,1,init,1330,1050,0,0,True,False
29.549787044525146,2,init,1371,787,0,0,True,False
39.79297184944153,3,init,1836,765,0,0,True,False
41.06373858451843,4,init,1082,538,0,0,True,False
63.27382516860962,5,init,1316,844,0,0,True,False
84.29013633728027,6,init,474,718,0,0,True,False
98.3368170261383,7,start,1049,519,0,0,True,False
162.05466532707214,8,indiv-illustrate,1073,618,0,0,True,False
203.97911953926086,9,indiv-illustrate,1680,545,0,0,True,False
219.72834181785583,10,indiv-illustrate,1125,613,0,0,True,False
226.5351095199585,11,indiv-illustrate,1701,868,0,0,True,False
238.0783495903015,12,indiv-illustrate,1457,683,0,0,True,False
240.39550042152405,13,indiv-illustrate,1754,804,0,0,True,False
247.62866878509521,14,indiv-illustrate,1045,638,0,0,True,False
249.69528365135193,15,indiv-illustrate,1027,604,0,0,True,False
252.05152535438538,16,indiv-illustrate,1694,857,0,0,True,False
335.6612026691437,17,pretest-1,627,403,0,0,True,False
335.8787522315979,18,pretest-1,615,403,0,0,True,False
338.6465015411377,19,pretest-1,592,395,0,0,True,False
348.0500113964081,20,pretest-1,1764,897,0,0,True,False
350.99914145469666,21,pretest-1,761,517,0,0,True,False
367.9609680175781,22,pretest-2,1088,503,0,0,True,False
376.56454944610596,23,pretest-2,1397,542,0,0,True,False
385.53593492507935,24,pretest-2,893,599,0,0,True,False
389.3010938167572,25,pretest-2,845,776,0,0,True,False
393.2347762584686,26,pretest-2,883,642,0,0,True,False
397.9149839878082,27,pretest-2,1190,688,0,0,True,False
402.3010709285736,28,pretest-2,1229,628,0,0,True,False
404.2430012226105,29,pretest-2,1257,697,0,0,True,False
413.9001245498657,30,pretest-2,1319,831,0,0,True,False
418.45203280448914,31,pretest-2,914,813,0,0,True,False
423.90206241607666,32,pretest-2,926,840,0,0,True,False
428.33112263679504,33,pretest-2,1394,820,0,0,True,False
432.3084044456482,34,pretest-2,1728,846,0,0,True,False
434.14162254333496,35,pretest-2,798,485,0,0,True,False
453.83756494522095,36,pretest-3,563,494,0,0,True,False
459.40257358551025,37,pretest-3,456,638,0,0,True,False
465.11467242240906,38,pretest-3,722,675,0,0,True,False
467.1846878528595,39,pretest-3,580,772,0,0,True,False
468.87242794036865,40,pretest-3,702,656,0,0,True,False
472.34786105155945,41,pretest-3,654,669,0,0,True,False
476.2992489337921,42,pretest-3,1030,627,0,0,True,False
477.0693633556366,43,pretest-3,1017,657,0,0,True,False
481.49038767814636,44,pretest-3,864,544,0,0,True,False
486.55732917785645,45,pretest-3,766,832,0,0,True,False
492.59906792640686,46,pretest-3,1650,845,0,0,True,False
494.2660930156708,47,pretest-3,803,512,0,0,True,False
511.4691996574402,48,pretest-4,1063,669,0,0,True,False
517.5755140781403,49,pretest-4,1128,414,0,0,True,False
520.839102268219,50,pretest-4,1406,680,0,0,True,False
524.9420244693756,51,pretest-4,1341,852,0,0,True,False
530.163045167923,52,pretest-4,966,828,0,0,True,False
533.2990527153015,53,pretest-4,833,592,0,0,True,False
538.4320638179779,54,pretest-4,1723,931,0,0,True,False
540.2688188552856,55,pretest-4,727,516,0,0,True,False
559.4115767478943,56,pretest-5,980,808,0,0,True,False
564.2742304801941,57,pretest-5,622,806,0,0,True,False
567.3180298805237,58,pretest-5,798,609,0,0,True,False
572.3060894012451,59,pretest-5,1301,702,0,0,True,False
575.8057384490967,60,pretest-5,1118,345,0,0,True,False
580.2889738082886,61,pretest-5,1432,468,0,0,True,False
587.2923753261566,62,pretest-5,1696,874,0,0,True,False
589.1657559871674,63,pretest-5,795,475,0,0,True,False
648.5923948287964,64,collab-activity,331,178,0,0,True,False
663.9578368663788,65,collab-activity,982,870,0,0,True,False
681.9645533561707,66,collab-activity,232,178,0,0,True,False
694.9580879211426,67,collab-activity,914,715,0,0,True,False
717.1460959911346,68,collab-activity,331,152,0,0,True,False
736.9145619869232,69,collab-activity,1371,797,0,0,True,False
736.9589755535126,70,collab-activity,1393,792,0,0,True,False
736.9964184761047,71,collab-activity,1387,859,0,0,True,False
760.4815969467163,72,collab-activity,247,162,0,0,True,False
769.2449526786804,73,collab-activity,1008,625,0,0,True,False
776.0159485340118,74,collab-activity,1149,595,0,0,True,False
778.8320980072021,75,collab-activity,1133,618,0,0,True,False
807.4864330291748,76,collab-activity,321,185,0,0,True,False
830.8061230182648,77,collab-activity,705,572,0,0,True,False
830.854659318924,78,collab-activity,666,553,0,0,True,False
831.3589568138123,79,collab-activity,655,574,0,0,True,False
1012.4503748416901,80,collab-activity,1592,110,0,0,True,False
1026.0912535190582,81,collab-activity,696,542,0,0,True,False
1042.503485918045,82,collab-activity,589,388,0,0,True,False
1058.246951341629,83,collab-activity,1580,141,0,0,True,False
1066.7609558105469,84,collab-activity,571,402,0,0,True,False
1090.3771114349365,85,collab-activity,212,141,0,0,True,False
1110.9705939292908,86,collab-activity,791,721,0,0,True,False
1141.5544648170471,87,collab-activity,1624,151,0,0,True,False
1141.5866770744324,88,collab-activity,1626,111,0,0,True,False
1152.4016027450562,89,collab-activity,1684,891,0,0,True,False
1191.55135512352,90,collab-activity,1042,861,0,0,True,False
1217.1965863704681,91,collab-activity,1564,156,0,0,True,False
1219.4620125293732,92,collab-activity,808,704,0,0,True,False
1247.65220785141,93,collab-activity,286,55,0,0,True,False
1259.777723789215,94,collab-activity,1040,477,0,0,True,False
1260.463565826416,95,collab-activity,1031,452,0,0,True,False
1276.6176245212555,96,collab-activity,263,194,0,0,True,False
1292.8883996009827,97,collab-activity,1051,596,0,0,True,False
1309.2523875236511,98,collab-activity,1648,99,0,0,True,False
1311.38250374794,99,collab-activity,1022,429,0,0,True,False
1317.362910747528,100,collab-activity,634,576,0,0,True,False
1333.0315577983856,101,collab-activity,269,67,0,0,True,False
1337.0546917915344,102,collab-activity,402,646,0,0,True,False
1337.7411773204803,103,collab-activity,424,681,0,0,True,False
1349.962150335312,104,collab-activity,458,702,0,0,True,False
1360.3078224658966,105,collab-activity,325,174,0,0,True,False
1364.2746624946594,106,collab-activity,1369,848,0,0,True,False
1393.283046722412,107,collab-activity,1647,123,0,0,True,False
1395.3902306556702,108,collab-activity,1379,504,0,0,True,False
1401.1318593025208,109,collab-activity,1096,623,0,0,True,False
1434.8604340553284,110,collab-activity,216,101,0,0,True,False
1435.4840278625488,111,collab-activity,223,194,0,0,True,False
1438.196781873703,112,collab-activity,670,559,0,0,True,False
1457.3909876346588,113,collab-activity,341,166,0,0,True,False
1460.5268037319183,114,collab-activity,1616,827,0,0,True,False
1493.3500134944916,115,collab-activity,1002,920,0,0,True,False
1493.5853304862976,116,collab-activity,952,894,0,0,False,True
1511.9760572910309,117,collab-activity,285,109,0,0,True,False
1522.6956028938293,118,collab-activity,666,532,0,0,True,False
1547.5209205150604,119,collab-activity,311,147,0,0,True,False
1554.596063375473,120,collab-activity,648,901,0,0,True,False
1578.3814852237701,121,collab-activity,308,156,0,0,True,False
1587.4956076145172,122,collab-activity,402,720,0,0,True,False
1600.0400485992432,123,collab-activity,1371,892,0,0,True,False
