Time,header.seq,header.frame_id,level,name,msg,file,function,line,topics
0.0,2966,,2,/justhink_robot_hr,Waiting for justhink_app/observe_activity service ...,robot.py,Robot.init_ros,800,['/rosout']
1.6307697296142578,2967,,4,/qt_motor,getMotorBehaviourRaw : servo is not responding,/home/qtrobot/robot/code/qt_main/qt_hardware_interface/qt_motor/src/qt_motor.cpp,getMotorBehaviourRaw,430,"['/rosout', '/qt_robot/joints/state', '/qt_robot/motors/states']"
1.6341307163238525,2968,,4,/qt_motor,Cannot read behavior of motor RightShoulderPitch!,/home/qtrobot/robot/code/qt_main/qt_hardware_interface/qt_motor/src/qt_motor.cpp,read,278,"['/rosout', '/qt_robot/joints/state', '/qt_robot/motors/states']"
6.371798038482666,2969,,2,/justhink_app,Starting human application window...,run_app.py,run,23,['/rosout']
9.149155378341675,2970,,2,/justhink_app,"/justhink_app published to /justhink_app/activity_transition:
 header: 
  seq: 0
  stamp: 
    secs: 1623068904
    nsecs: 518321752
  frame_id: ''
current: ''
next: ""init""",human_window.py,log_publish,1131,"['/justhink_app/mouse_drag', '/rosout', '/justhink_app/mouse_press', '/justhink_app/button_press', '/justhink_app/mouse_motion', '/justhink_app/state_transition', '/justhink_app/key_release', '/justhink_app/activity_transition', '/justhink_app/act', '/justhink_app/key_press', '/justhink_app/mouse_release']"
9.176920652389526,2971,,2,/justhink_robot_hr,Waiting for justhink_app/pause service ...,robot.py,Robot.init_ros,806,['/rosout']
9.192981481552124,2972,,2,/justhink_robot_hr,Waiting for justhink_app/set_activity service ...,robot.py,Robot.init_ros,812,['/rosout']
9.211146831512451,2973,,2,/justhink_robot_hr,Waiting for justhink_app/set_robot_text service ...,robot.py,Robot.init_ros,818,['/rosout']
9.227628469467163,2974,,2,/justhink_robot_hr,Waiting for justhink_app/observe_state service ...,robot.py,Robot.init_ros,824,['/rosout']
9.24278974533081,2975,,2,/justhink_robot_hr,Waiting for justhink_app/act service ...,robot.py,Robot.init_ros,832,['/rosout']
9.260170698165894,2976,,2,/justhink_robot_hr,Waiting for justhink_app/ask_guess service ...,robot.py,Robot.init_ros,838,['/rosout']
9.313260793685913,2977,,2,/justhink_robot_hr,/qt_robot/behavior/talkText service is found. Running with robot.,robot.py,Robot.init_ros,863,['/rosout']
9.322504043579102,2978,,2,/justhink_robot_hr,Waiting for /qt_robot/behavior/talkText service ...,robot.py,Robot.init_ros,871,['/rosout']
9.3756685256958,2979,,2,/justhink_app,"/justhink_app published to /justhink_app/activity_transition:
 header: 
  seq: 0
  stamp: 
    secs: 1623068904
    nsecs: 722627639
  frame_id: ""init""
current: ""init""
next: ""init""",human_window.py,log_publish,1131,"['/justhink_app/mouse_drag', '/rosout', '/justhink_app/mouse_press', '/justhink_app/button_press', '/justhink_app/mouse_motion', '/justhink_app/state_transition', '/justhink_app/key_release', '/justhink_app/activity_transition', '/justhink_app/act', '/justhink_app/key_press', '/justhink_app/mouse_release']"
9.380427360534668,2980,,2,/justhink_robot_hr,Waiting for /qt_robot/speech/config service ...,robot.py,Robot.init_ros,886,['/rosout']
9.629035472869873,2981,,2,/justhink_robot_hr,"Robot speech configured: speed=75, language=en-US",robot.py,Robot.__init__,113,"['/justhink_app/state_transition', '/qt_robot/speech/say', '/justhink_app/act', '/qt_robot/head_position/command', '/rosout', '/qt_robot/behavior/talkText', '/justhink_app/activity_transition', '/qt_robot/emotion/show', '/qt_robot/gesture/play']"
9.64935040473938,2982,,2,/justhink_robot_hr,Calling service /justhink_app/observe_activity,robot.py,log_service_call,1223,"['/justhink_app/state_transition', '/qt_robot/speech/say', '/justhink_app/act', '/qt_robot/head_position/command', '/rosout', '/qt_robot/behavior/talkText', '/justhink_app/activity_transition', '/qt_robot/emotion/show', '/qt_robot/gesture/play']"
9.67109227180481,2983,,2,/justhink_app,"Responding service /justhink_app/observe_activity
 Data: 
 
 Response: 
 init",human_window.py,log_service_response,1142,"['/justhink_app/mouse_drag', '/rosout', '/justhink_app/mouse_press', '/justhink_app/button_press', '/justhink_app/mouse_motion', '/justhink_app/state_transition', '/justhink_app/key_release', '/justhink_app/activity_transition', '/justhink_app/act', '/justhink_app/key_press', '/justhink_app/mouse_release']"
9.683289527893066,2984,,2,/justhink_robot_hr,"Response: current: ""init""",robot.py,Robot.observe_activity,770,"['/justhink_app/state_transition', '/qt_robot/speech/say', '/justhink_app/act', '/qt_robot/head_position/command', '/rosout', '/qt_robot/behavior/talkText', '/justhink_app/activity_transition', '/qt_robot/emotion/show', '/qt_robot/gesture/play']"
9.7118661403656,2985,,2,/justhink_robot_hr,"Calling service /justhink_app/set_robot_text
 Data: 
 ",robot.py,log_service_call,1223,"['/justhink_app/state_transition', '/qt_robot/speech/say', '/justhink_app/act', '/qt_robot/head_position/command', '/rosout', '/qt_robot/behavior/talkText', '/justhink_app/activity_transition', '/qt_robot/emotion/show', '/qt_robot/gesture/play']"
9.73811674118042,2986,,2,/justhink_app,"Responding service /justhink_app/set_robot_text
 Data: 
 text: ''
 Response: 
 True",human_window.py,log_service_response,1142,"['/justhink_app/mouse_drag', '/rosout', '/justhink_app/mouse_press', '/justhink_app/button_press', '/justhink_app/mouse_motion', '/justhink_app/state_transition', '/justhink_app/key_release', '/justhink_app/activity_transition', '/justhink_app/act', '/justhink_app/key_press', '/justhink_app/mouse_release']"
9.751484870910645,2987,,2,/justhink_robot_hr,Response: status: True,robot.py,Robot.set_robot_text,761,"['/justhink_app/state_transition', '/qt_robot/speech/say', '/justhink_app/act', '/qt_robot/head_position/command', '/rosout', '/qt_robot/behavior/talkText', '/justhink_app/activity_transition', '/qt_robot/emotion/show', '/qt_robot/gesture/play']"
36.75383973121643,2988,,4,/qt_motor,getMotorBehaviourRaw : servo is not responding,/home/qtrobot/robot/code/qt_main/qt_hardware_interface/qt_motor/src/qt_motor.cpp,getMotorBehaviourRaw,430,"['/rosout', '/qt_robot/joints/state', '/qt_robot/motors/states']"
36.758105754852295,2989,,4,/qt_motor,Cannot read behavior of motor RightElbowRoll!,/home/qtrobot/robot/code/qt_main/qt_hardware_interface/qt_motor/src/qt_motor.cpp,read,278,"['/rosout', '/qt_robot/joints/state', '/qt_robot/motors/states']"
36.75811791419983,2990,,4,/qt_motor,getMotorBehaviourRaw : servo is not responding,/home/qtrobot/robot/code/qt_main/qt_hardware_interface/qt_motor/src/qt_motor.cpp,getMotorBehaviourRaw,430,"['/rosout', '/qt_robot/joints/state', '/qt_robot/motors/states']"
69.13236093521118,2991,,2,/justhink_app,"/justhink_app published to /justhink_app/activity_transition:
 header: 
  seq: 1
  stamp: 
    secs: 1623068964
    nsecs: 510382890
  frame_id: ""init""
current: ""init""
next: ""start""",human_window.py,log_publish,1131,"['/justhink_app/mouse_drag', '/rosout', '/justhink_app/mouse_press', '/justhink_app/button_press', '/justhink_app/mouse_motion', '/justhink_app/state_transition', '/justhink_app/key_release', '/justhink_app/activity_transition', '/justhink_app/act', '/justhink_app/key_press', '/justhink_app/mouse_release']"
69.13383054733276,2992,,2,/justhink_robot_hr,"/justhink_robot_hr published to /qt_robot/gesture/play:
 QT/hi",robot.py,log_publish,1207,"['/justhink_app/state_transition', '/qt_robot/speech/say', '/justhink_app/act', '/qt_robot/head_position/command', '/rosout', '/qt_robot/behavior/talkText', '/justhink_app/activity_transition', '/qt_robot/emotion/show', '/qt_robot/gesture/play']"
69.14029502868652,2993,,2,/justhink_robot_hr,"Calling service /justhink_app/set_robot_text
 Data: 
 Hello! My name is Q.T., and here is my friend Utku.
Let's start when you are ready!",robot.py,log_service_call,1223,"['/justhink_app/state_transition', '/qt_robot/speech/say', '/justhink_app/act', '/qt_robot/head_position/command', '/rosout', '/qt_robot/behavior/talkText', '/justhink_app/activity_transition', '/qt_robot/emotion/show', '/qt_robot/gesture/play']"
69.15851640701294,2994,,2,/justhink_app,"Responding service /justhink_app/set_robot_text
 Data: 
 text: ""Hello! My name is Q.T., and here is my friend Utku.\nLet's start when you are ready!""
 Response: 
 True",human_window.py,log_service_response,1142,"['/justhink_app/mouse_drag', '/rosout', '/justhink_app/mouse_press', '/justhink_app/button_press', '/justhink_app/mouse_motion', '/justhink_app/state_transition', '/justhink_app/key_release', '/justhink_app/activity_transition', '/justhink_app/act', '/justhink_app/key_press', '/justhink_app/mouse_release']"
69.16884231567383,2995,,2,/justhink_robot_hr,Response: status: True,robot.py,Robot.set_robot_text,761,"['/justhink_app/state_transition', '/qt_robot/speech/say', '/justhink_app/act', '/qt_robot/head_position/command', '/rosout', '/qt_robot/behavior/talkText', '/justhink_app/activity_transition', '/qt_robot/emotion/show', '/qt_robot/gesture/play']"
