Time,header.seq,header.frame_id,x,y,dx,dy,left,right
0.0,1,init,1330,1050,0,0,True,False
28.57627296447754,2,init,1302,899,0,0,True,False
29.510103464126587,3,init,1371,787,0,0,True,False
39.8679141998291,4,init,2082,471,0,0,True,False
41.0882670879364,5,init,1900,492,0,0,True,False
60.117873191833496,6,init,1279,920,0,0,True,False
62.503113985061646,7,init,1303,888,0,0,True,False
63.256943225860596,8,init,1316,844,0,0,True,False
84.26631259918213,9,init,472,713,0,0,True,False
98.29749298095703,10,start,1049,519,0,0,True,False
168.79305577278137,11,indiv-illustrate,1416,500,0,0,True,False
201.778302192688,12,indiv-illustrate,1701,525,0,0,True,False
204.08558320999146,13,indiv-illustrate,1680,545,0,0,True,False
225.01206469535828,14,indiv-illustrate,1421,502,0,0,True,False
226.60075163841248,15,indiv-illustrate,1701,868,0,0,True,False
238.15922784805298,16,indiv-illustrate,1457,683,0,0,True,False
240.4287130832672,17,indiv-illustrate,1754,804,0,0,True,False
247.7447874546051,18,indiv-illustrate,1045,638,0,0,True,False
250.79142999649048,19,indiv-illustrate,1163,474,0,0,True,False
252.13958358764648,20,indiv-illustrate,1694,857,0,0,True,False
335.76616406440735,21,pretest-1,627,403,0,0,True,False
335.83820700645447,22,pretest-1,615,403,0,0,True,False
345.9844374656677,23,pretest-1,979,486,0,0,True,False
348.1184051036835,24,pretest-1,1763,897,0,0,True,False
351.09871888160706,25,pretest-1,764,517,0,0,True,False
375.0062520503998,26,pretest-2,1214,387,0,0,True,False
381.86333203315735,27,pretest-2,1260,401,0,0,True,False
387.74147367477417,28,pretest-2,1030,544,0,0,True,False
390.72645688056946,29,pretest-2,827,650,0,0,True,False
396.41812658309937,30,pretest-2,1165,707,0,0,True,False
401.8589971065521,31,pretest-2,1041,533,0,0,True,False
402.42641496658325,32,pretest-2,1214,633,0,0,True,False
412.48782777786255,33,pretest-2,1425,593,0,0,True,False
415.58091163635254,34,pretest-2,1234,725,0,0,True,False
420.8096091747284,35,pretest-2,1197,730,0,0,True,False
427.07490587234497,36,pretest-2,1314,855,0,0,True,False
430.77925419807434,37,pretest-2,1440,615,0,0,True,False
432.40240144729614,38,pretest-2,1728,846,0,0,True,False
434.2937340736389,39,pretest-2,798,485,0,0,True,False
457.00430560112,40,pretest-3,773,525,0,0,True,False
463.4247591495514,41,pretest-3,778,548,0,0,True,False
466.5335340499878,42,pretest-3,829,628,0,0,True,False
467.33508920669556,43,pretest-3,627,614,0,0,True,False
470.2737159729004,44,pretest-3,822,548,0,0,True,False
474.8220000267029,45,pretest-3,809,564,0,0,True,False
476.33114290237427,46,pretest-3,1030,625,0,0,True,False
478.72128319740295,47,pretest-3,826,508,0,0,True,False
482.67781019210815,48,pretest-3,940,384,0,0,True,False
489.39363718032837,49,pretest-3,662,718,0,0,True,False
492.6539628505707,50,pretest-3,1649,850,0,0,True,False
494.3964538574219,51,pretest-3,803,512,0,0,True,False
515.1567025184631,52,pretest-4,1240,519,0,0,True,False
519.1262099742889,53,pretest-4,1204,495,0,0,True,False
523.9619898796082,54,pretest-4,1055,690,0,0,True,False
528.0868031978607,55,pretest-4,1051,721,0,0,True,False
531.6778872013092,56,pretest-4,1047,703,0,0,True,False
534.9943885803223,57,pretest-4,974,692,0,0,True,False
538.5609085559845,58,pretest-4,1723,920,0,0,True,False
540.4252843856812,59,pretest-4,727,516,0,0,True,False
562.4340891838074,60,pretest-5,1114,610,0,0,True,False
565.9508275985718,61,pretest-5,880,811,0,0,True,False
570.728666305542,62,pretest-5,1096,630,0,0,True,False
574.6088213920593,63,pretest-5,1153,602,0,0,True,False
