Time,data
1623227589.5728838,QT/hi
1623227609.719601,QT/show_tablet
1623227642.486844,QT/show_tablet
1623227678.6768055,QT/show_tablet
1623227695.0222876,QT/happy
1623227713.2506683,epfl/justhink/point_front_head_forward
1623227715.8628156,QT/yes
1623227748.0117552,QT/thanks
1623227758.0239897,QT/show_tablet
1623227772.2132747,epfl/justhink/point_front_head_forward
1623227846.626346,QT/curious
1623227861.7302284,QT/strong
1623227909.65128,epfl/justhink/point_front_head_forward
1623227925.8338182,QT/challenge
1623227969.193473,QT/yes
1623227985.4329095,QT/curious
1623228040.3665557,QT/curious
1623228102.706622,QT/show_tablet
1623228137.0577877,epfl/justhink/show_QT_head_down
1623228158.2907207,home_head_via_service
1623228394.2759724,epfl/justhink/show_QT_head_down
1623228401.8015847,home_head_via_service
1623228403.8310204,epfl/justhink/point_front_head_forward
1623228416.7804554,QT/happy
1623228431.700639,QT/yawn
1623228433.7587876,QT/happy
1623228461.9960976,epfl/justhink/show_QT_head_down
1623228469.5903468,home_head_via_service
1623228471.6202288,epfl/justhink/point_front_head_forward
1623228480.6653323,QT/happy
1623228495.3894327,QT/yawn
1623228509.741451,QT/so
1623228514.6576903,home_head_via_service
1623228518.8024857,QT/yes
1623228522.848322,home_head_via_service
1623228525.0820308,QT/so
1623228529.2026289,epfl/justhink/show_QT_head_down
1623228533.906354,home_head_via_service
1623228535.9281704,epfl/justhink/point_front_head_forward
1623228546.2287736,QT/sad
1623228584.9867575,QT/so
1623228590.2183444,home_head_via_service
1623228594.2825785,QT/no
1623228602.7116826,home_head_via_service
1623228604.7423222,QT/so
1623228614.3495457,QT/happy
1623228624.4125538,QT/yawn
1623228634.3079653,QT/so
1623228639.3772886,home_head_via_service
1623228643.4709227,QT/no
1623228651.6711113,home_head_via_service
1623228667.6635225,QT/happy
1623228678.0712452,QT/yawn
1623228684.7555108,QT/so
1623228689.8546832,home_head_via_service
1623228694.0354905,QT/yes
1623228697.948429,home_head_via_service
1623228699.9746451,QT/so
1623228704.099922,epfl/justhink/show_QT_head_down
1623228708.1859143,home_head_via_service
1623228710.2148738,epfl/justhink/point_front_head_forward
1623228718.6617541,QT/sad
1623228745.0845478,QT/so
1623228750.6835222,home_head_via_service
1623228754.8359702,QT/yes
1623228756.7234237,home_head_via_service
1623228762.8645685,epfl/justhink/show_QT_head_down
1623228767.608701,home_head_via_service
1623228769.8118474,epfl/justhink/point_front_head_forward
1623228781.2565389,QT/sad
1623228799.319921,QT/so
1623228804.4479706,home_head_via_service
1623228808.6918015,QT/yes
1623228812.6448915,home_head_via_service
1623228814.8686123,QT/so
1623228819.0014672,epfl/justhink/show_QT_head_down
1623228824.1080592,home_head_via_service
1623228826.1331549,epfl/justhink/point_front_head_forward
1623228835.6439075,QT/sad
1623228861.033059,QT/so
1623228866.293891,home_head_via_service
1623228870.3604786,QT/yes
1623228872.8721662,home_head_via_service
1623228879.2020538,epfl/justhink/show_QT_head_down
1623228884.7319028,home_head_via_service
1623228886.9586368,epfl/justhink/point_front_head_forward
1623228899.5275176,QT/happy
1623228906.4256988,QT/yawn
1623228930.2828686,QT/so
1623228935.3100505,home_head_via_service
1623228939.360965,QT/yes
1623228941.8829544,home_head_via_service
1623228948.2408314,epfl/justhink/show_QT_head_down
1623228953.3400497,home_head_via_service
1623228955.567064,epfl/justhink/point_front_head_forward
1623228964.1070218,QT/happy
1623228970.7337675,QT/yawn
1623228978.0686255,QT/so
1623228982.8297384,home_head_via_service
1623228987.1159744,QT/yes
1623228991.2231915,home_head_via_service
1623228993.2509341,QT/so
1623228997.4206433,epfl/justhink/show_QT_head_down
1623229002.4888377,home_head_via_service
1623229004.5662062,epfl/justhink/point_front_head_forward
1623229009.825626,QT/happy
1623229016.7098763,QT/yawn
1623229025.9809256,QT/rappel
1623229030.747019,home_head_via_service
1623229034.8043232,QT/yes
1623229038.533972,home_head_via_service
1623229044.6767178,epfl/justhink/show_QT_head_down
1623229050.20929,home_head_via_service
1623229052.438611,epfl/justhink/point_front_head_forward
1623229058.4107132,QT/sad
1623229074.9924855,QT/sad
1623229082.7363584,QT/happy
1623229096.905499,QT/so
1623229101.8230212,home_head_via_service
1623229106.0757403,QT/no
1623229113.6920218,home_head_via_service
1623229124.7008812,QT/sad
1623229137.7337413,QT/so
1623229142.7764397,home_head_via_service
1623229146.8143191,QT/yes
1623229150.7655594,home_head_via_service
1623229152.7914636,QT/rappel
1623229156.9492898,epfl/justhink/show_QT_head_down
1623229162.2403648,home_head_via_service
1623229164.4649975,epfl/justhink/point_front_head_forward
1623229175.0412908,QT/sad
1623229191.1559138,QT/so
1623229196.2297592,home_head_via_service
1623229200.3056777,QT/yes
1623229202.5841513,home_head_via_service
1623229208.9613934,epfl/justhink/show_QT_head_down
1623229208.9669437,QT/sad
1623229212.0440252,home_head_via_service
1623229212.528684,QT/happy
1623229214.0985599,epfl/justhink/point_front_head_forward
1623229220.9131885,epfl/justhink/show_QT_head_down
1623229225.2076535,home_head_via_service
1623229227.3389764,epfl/justhink/point_front_head_forward
1623229244.1151898,QT/happy
1623229252.539869,QT/yawn
1623229274.7026808,QT/so
1623229279.3786714,home_head_via_service
1623229283.421022,QT/yes
1623229285.7272623,home_head_via_service
1623229291.8971884,epfl/justhink/show_QT_head_down
1623229291.9019654,QT/sad
1623229295.37869,home_head_via_service
1623229295.8903482,QT/happy
1623229297.4259887,epfl/justhink/point_front_head_forward
1623229304.2278993,epfl/justhink/show_QT_head_down
1623229308.2635639,home_head_via_service
1623229310.4885683,epfl/justhink/point_front_head_forward
1623229320.2265065,QT/happy
1623229327.0876505,QT/yawn
1623229336.181251,QT/so
1623229341.2383337,home_head_via_service
1623229345.4874296,QT/no
1623229354.1340683,home_head_via_service
1623229356.3648343,QT/rappel
1623229362.404338,QT/happy
1623229369.4822567,QT/yawn
1623229381.7970803,QT/so
1623229386.4882388,home_head_via_service
1623229390.5238929,QT/yes
1623229393.245794,home_head_via_service
