Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,x,y,dx,dy,left,right
1623227197.9028776,1,1623227197,902412652,init,1054,889,0,0,True,False
1623227198.520813,2,1623227198,520455121,init,1054,889,0,0,True,False
1623227498.2105546,3,1623227498,210196733,init,1179,1072,0,0,True,False
1623227500.3683794,4,1623227500,367774963,init,1042,745,0,0,True,False
1623227609.4335039,1,1623227609,433024883,start,429,384,0,0,True,False
1623227611.6239252,2,1623227611,623731136,intro,712,484,0,0,True,False
1623227676.0979595,3,1623227676,97482204,indiv-illustrate,1456,500,0,0,True,False
1623227715.600633,4,1623227715,600060701,indiv-illustrate,1729,564,0,0,True,False
1623227731.8620849,5,1623227731,861722230,indiv-illustrate,1471,543,0,0,True,False
1623227742.3545718,6,1623227742,353923320,indiv-illustrate,1430,462,0,0,True,False
1623227748.0121496,7,1623227748,9161472,indiv-illustrate,1761,853,0,0,True,False
1623227748.5934613,8,1623227748,592878818,indiv-illustrate,1761,853,0,0,True,False
1623227756.5889695,9,1623227756,588290214,indiv-illustrate,1666,892,0,0,True,False
1623227783.8614366,10,1623227783,860717058,pretest-1,695,889,0,0,True,False
1623227788.4137328,11,1623227788,413432359,pretest-1,442,697,0,0,True,False
1623227796.7359154,12,1623227796,735801458,pretest-1,574,385,0,0,True,False
1623227797.0180376,13,1623227797,17752647,pretest-1,584,428,0,0,True,False
1623227799.8996716,14,1623227799,899182558,pretest-1,986,506,0,0,True,False
1623227802.6589403,15,1623227802,658504247,pretest-1,1005,521,0,0,True,False
1623227806.4420662,16,1623227806,441789627,pretest-1,1051,655,0,0,True,False
1623227812.9048831,17,1623227812,904411554,pretest-1,955,549,0,0,True,False
1623227816.4767148,18,1623227816,476476192,pretest-1,1011,493,0,0,True,False
1623227820.8069456,19,1623227820,806668996,pretest-1,994,503,0,0,True,False
1623227832.0682678,20,1623227832,67972183,pretest-1,1012,636,0,0,True,False
1623227836.0487924,21,1623227836,48491954,pretest-1,822,755,0,0,True,False
1623227841.206861,22,1623227841,205989599,pretest-1,1688,866,0,0,True,False
1623227845.7614694,23,1623227845,759119033,pretest-1,756,526,0,0,True,False
1623227871.1827083,24,1623227871,182409286,pretest-2,884,919,0,0,True,False
1623227871.206237,25,1623227871,205906867,pretest-2,842,844,0,0,True,False
1623227879.5476756,26,1623227879,547152042,pretest-2,1198,718,0,0,True,False
1623227880.5619073,27,1623227880,561378479,pretest-2,1239,742,0,0,True,False
1623227883.099503,28,1623227883,99115848,pretest-2,1408,597,0,0,True,False
1623227887.8187819,29,1623227887,818308591,pretest-2,1191,388,0,0,True,False
1623227889.9141877,30,1623227889,913773298,pretest-2,1003,562,0,0,True,False
1623227891.9530535,31,1623227891,952785253,pretest-2,1239,770,0,0,True,False
1623227894.2534,32,1623227894,253124952,pretest-2,1371,877,0,0,True,False
1623227897.5467744,33,1623227897,546297073,pretest-2,1287,900,0,0,True,False
1623227898.9914474,34,1623227898,991067886,pretest-2,1321,846,0,0,True,False
1623227906.565835,35,1623227906,565655469,pretest-2,1635,886,0,0,True,False
1623227908.7543256,36,1623227908,752778291,pretest-2,789,537,0,0,True,False
1623227927.9830081,37,1623227927,982444286,pretest-3,942,417,0,0,True,False
1623227931.6540508,38,1623227931,653298616,pretest-3,1082,673,0,0,True,False
1623227935.1042495,39,1623227935,103914737,pretest-3,764,878,0,0,True,False
1623227939.174887,40,1623227939,174641132,pretest-3,608,690,0,0,True,False
1623227943.9008224,41,1623227943,900490522,pretest-3,403,692,0,0,True,False
1623227946.1047745,42,1623227946,104407548,pretest-3,465,525,0,0,True,False
1623227949.3320956,43,1623227949,331005334,pretest-3,614,558,0,0,True,False
1623227951.2641814,44,1623227951,263656854,pretest-3,546,491,0,0,True,False
1623227955.6830566,45,1623227955,682721853,pretest-3,513,493,0,0,True,False
1623227959.0106246,46,1623227959,10421991,pretest-3,535,640,0,0,True,False
