Time,data
1623054456.9645774,QT/hi
1623054476.1189349,QT/show_tablet
1623054508.4555433,QT/show_tablet
1623054544.418647,QT/show_tablet
1623054578.0156877,QT/yes
1623054609.2791898,QT/thanks
1623054619.3099837,QT/show_tablet
1623054633.528625,epfl/justhink/point_front_head_forward
1623054682.2424345,QT/curious
1623054697.4578788,QT/strong
1623054897.0614276,epfl/justhink/point_front_head_forward
1623054913.7208421,QT/challenge
1623055024.6619167,QT/yes
1623055039.4685698,QT/curious
1623055211.2325206,QT/curious
1623055271.0139415,QT/show_tablet
1623055306.561246,epfl/justhink/show_QT_head_down
1623055328.240119,epfl/justhink/point_front_head_forward
1623055404.2680144,QT/happy
1623055419.3797626,QT/yawn
1623055420.886046,epfl/justhink/show_QT_head_down
1623055424.8478277,epfl/justhink/show_QT_head_down
1623055426.2375638,epfl/justhink/point_front_head_forward
1623055430.305231,epfl/justhink/show_QT_head_down
1623055435.96801,epfl/justhink/point_front_head_forward
1623055442.0881164,QT/sad
1623055452.1600726,epfl/justhink/point_front_head_forward
1623055463.9326768,epfl/justhink/show_QT_head_down
1623055467.9125247,epfl/justhink/show_QT_head_down
1623055477.1308255,epfl/justhink/point_front_head_forward
1623055482.739898,QT/sad
1623055492.70918,epfl/justhink/point_front_head_forward
1623055508.7015576,epfl/justhink/show_QT_head_down
1623055512.6744676,epfl/justhink/show_QT_head_down
1623055518.7051847,epfl/justhink/point_front_head_forward
1623055522.7567832,epfl/justhink/show_QT_head_down
1623055527.615168,epfl/justhink/point_front_head_forward
1623055538.4296749,QT/sad
1623055551.072861,epfl/justhink/point_front_head_forward
1623055557.3612416,epfl/justhink/show_QT_head_down
1623055561.342048,epfl/justhink/show_QT_head_down
1623055566.022324,epfl/justhink/point_front_head_forward
1623055570.0885558,epfl/justhink/show_QT_head_down
1623055574.822229,epfl/justhink/point_front_head_forward
1623055582.913819,QT/sad
1623055592.8608904,epfl/justhink/point_front_head_forward
1623055604.354264,epfl/justhink/show_QT_head_down
1623055608.318149,epfl/justhink/show_QT_head_down
1623055611.6857824,epfl/justhink/point_front_head_forward
1623055615.7468588,epfl/justhink/show_QT_head_down
1623055620.9050062,epfl/justhink/point_front_head_forward
1623055625.6159172,QT/happy
1623055633.6081238,QT/yawn
1623055639.1191342,epfl/justhink/show_QT_head_down
1623055643.1179879,epfl/justhink/show_QT_head_down
1623055651.4170525,epfl/justhink/point_front_head_forward
1623055674.8678164,QT/sad
1623055685.2228875,epfl/justhink/point_front_head_forward
1623055693.3859918,epfl/justhink/show_QT_head_down
1623055697.3744447,epfl/justhink/show_QT_head_down
1623055703.435797,epfl/justhink/point_front_head_forward
1623055707.4836278,epfl/justhink/show_QT_head_down
1623055712.0391858,epfl/justhink/point_front_head_forward
1623055723.8885343,QT/happy
1623055734.5684314,QT/yawn
1623055848.6037135,QT/show_tablet
1623055884.1369998,epfl/justhink/show_QT_head_down
1623055905.785565,epfl/justhink/point_front_head_forward
1623055911.5252516,QT/happy
1623055926.195755,QT/yawn
1623055926.2150373,epfl/justhink/show_QT_head_down
1623055930.2137456,epfl/justhink/show_QT_head_down
1623055940.0182962,epfl/justhink/point_front_head_forward
1623055957.4679437,QT/sad
1623055967.8487442,epfl/justhink/point_front_head_forward
1623055972.091931,epfl/justhink/show_QT_head_down
1623055976.078137,epfl/justhink/show_QT_head_down
1623055979.5391564,epfl/justhink/point_front_head_forward
1623055983.6391525,epfl/justhink/show_QT_head_down
1623055988.1316657,epfl/justhink/point_front_head_forward
1623055991.7833536,QT/happy
1623055999.5812604,QT/yawn
1623056024.3266609,epfl/justhink/show_QT_head_down
1623056028.287481,epfl/justhink/show_QT_head_down
1623056035.830495,epfl/justhink/point_front_head_forward
1623056042.0025384,QT/happy
1623056049.756745,QT/yawn
1623056057.0635262,epfl/justhink/show_QT_head_down
1623056061.0570993,epfl/justhink/show_QT_head_down
1623056065.7310052,epfl/justhink/point_front_head_forward
1623056069.7823627,epfl/justhink/show_QT_head_down
1623056075.3571274,epfl/justhink/point_front_head_forward
1623056081.0442355,QT/happy
1623056088.8733487,QT/yawn
1623056092.2380698,epfl/justhink/show_QT_head_down
1623056096.201403,epfl/justhink/show_QT_head_down
1623056104.9963458,epfl/justhink/point_front_head_forward
1623056118.8800476,QT/happy
1623056126.9672213,QT/yawn
1623056135.0129914,epfl/justhink/show_QT_head_down
1623056138.9931352,epfl/justhink/show_QT_head_down
1623056175.7383482,QT/show_tablet
1623056210.5531132,epfl/justhink/show_QT_head_down
1623056232.441882,epfl/justhink/point_front_head_forward
1623056241.374522,QT/happy
1623056249.437271,QT/yawn
1623056273.5883892,epfl/justhink/show_QT_head_down
1623056277.5653043,epfl/justhink/show_QT_head_down
1623056282.6173697,epfl/justhink/point_front_head_forward
1623056286.676337,epfl/justhink/show_QT_head_down
1623056292.6651032,epfl/justhink/point_front_head_forward
1623056298.635534,epfl/justhink/show_QT_head_down
1623056300.0258305,epfl/justhink/point_front_head_forward
1623056325.4629493,QT/show_tablet
1623056340.614725,epfl/justhink/show_QT_head_down
1623056361.8783793,epfl/justhink/point_front_head_forward
1623056366.7580187,QT/happy
1623056381.5350194,QT/yawn
1623056381.5666325,epfl/justhink/show_QT_head_down
1623056385.5545204,epfl/justhink/show_QT_head_down
1623056388.9086902,epfl/justhink/point_front_head_forward
1623056392.9612656,epfl/justhink/show_QT_head_down
1623056397.9190044,epfl/justhink/point_front_head_forward
1623056402.1199937,QT/sad
1623056414.5201356,epfl/justhink/point_front_head_forward
1623056415.738236,epfl/justhink/show_QT_head_down
1623056419.7208936,epfl/justhink/show_QT_head_down
1623056429.0501187,epfl/justhink/point_front_head_forward
1623056433.9924147,QT/happy
1623056441.747586,QT/yawn
1623056442.496696,epfl/justhink/show_QT_head_down
1623056446.4563968,epfl/justhink/show_QT_head_down
1623056449.9408336,epfl/justhink/point_front_head_forward
1623056454.0046556,epfl/justhink/show_QT_head_down
1623056459.1569815,epfl/justhink/point_front_head_forward
1623056472.4966207,QT/sad
1623056482.7182963,epfl/justhink/point_front_head_forward
1623056484.8632557,epfl/justhink/show_QT_head_down
1623056488.827892,epfl/justhink/show_QT_head_down
1623056491.926955,epfl/justhink/point_front_head_forward
1623056495.9753754,epfl/justhink/show_QT_head_down
1623056500.936151,epfl/justhink/point_front_head_forward
1623056528.5117757,QT/happy
1623056536.571687,QT/yawn
1623056538.9746163,epfl/justhink/show_QT_head_down
1623056542.9395623,epfl/justhink/show_QT_head_down
1623056544.3610873,epfl/justhink/point_front_head_forward
1623056548.430763,epfl/justhink/show_QT_head_down
1623056552.7920945,epfl/justhink/point_front_head_forward
1623056559.1407247,QT/happy
1623056569.5451927,QT/yawn
1623056576.239942,epfl/justhink/show_QT_head_down
1623056580.234648,epfl/justhink/show_QT_head_down
1623056585.1128988,epfl/justhink/point_front_head_forward
1623056589.210958,epfl/justhink/show_QT_head_down
1623056594.944575,epfl/justhink/point_front_head_forward
1623056617.972037,QT/happy
1623056626.2759616,QT/yawn
1623056631.4068105,QT/sad
1623056639.153351,QT/happy
1623056646.7581663,QT/sad
1623056654.309628,QT/happy
1623056661.9108539,QT/sad
1623056669.2574492,QT/happy
1623056729.5877535,QT/show_tablet
1623056744.907834,epfl/justhink/show_QT_head_down
1623056766.1548526,epfl/justhink/point_front_head_forward
1623056770.2433515,epfl/justhink/show_QT_head_down
1623056774.9622293,epfl/justhink/point_front_head_forward
1623056779.00117,epfl/justhink/show_QT_head_down
1623056784.5869074,epfl/justhink/point_front_head_forward
1623056790.996426,QT/sad
1623056800.9832728,epfl/justhink/point_front_head_forward
1623056811.435766,epfl/justhink/show_QT_head_down
1623056815.395698,epfl/justhink/show_QT_head_down
1623056824.3203135,epfl/justhink/point_front_head_forward
1623056828.7531385,QT/happy
1623056837.0197406,QT/yawn
1623056847.2989495,epfl/justhink/show_QT_head_down
1623056851.2812033,epfl/justhink/show_QT_head_down
1623056854.834772,epfl/justhink/point_front_head_forward
1623056858.8936958,epfl/justhink/show_QT_head_down
1623056863.0322459,epfl/justhink/point_front_head_forward
1623056872.1191795,QT/happy
1623056882.2782986,QT/yawn
1623056902.8485324,epfl/justhink/show_QT_head_down
1623056906.8431203,epfl/justhink/show_QT_head_down
1623056911.770217,epfl/justhink/point_front_head_forward
1623056915.8326068,epfl/justhink/show_QT_head_down
1623056920.166653,epfl/justhink/point_front_head_forward
1623056925.263754,QT/sad
1623056935.3337293,epfl/justhink/point_front_head_forward
1623056939.498401,epfl/justhink/show_QT_head_down
1623056943.478631,epfl/justhink/show_QT_head_down
1623056946.7938504,epfl/justhink/point_front_head_forward
1623056950.8475142,epfl/justhink/show_QT_head_down
1623056956.211341,epfl/justhink/point_front_head_forward
1623056972.0634258,QT/happy
1623056979.9698353,QT/yawn
1623056992.4592345,epfl/justhink/show_QT_head_down
1623056996.4583137,epfl/justhink/show_QT_head_down
1623056997.9093122,epfl/justhink/point_front_head_forward
1623057033.0055463,QT/sad
1623057043.0564225,epfl/justhink/point_front_head_forward
1623057049.8568473,epfl/justhink/show_QT_head_down
1623057053.8531537,epfl/justhink/show_QT_head_down
1623057055.2349226,epfl/justhink/point_front_head_forward
1623057059.292071,epfl/justhink/show_QT_head_down
1623057063.9385428,epfl/justhink/point_front_head_forward
1623057076.8675895,QT/sad
1623057089.7543664,epfl/justhink/point_front_head_forward
1623057090.0586352,epfl/justhink/show_QT_head_down
1623057094.0117812,epfl/justhink/show_QT_head_down
1623057098.7600157,epfl/justhink/point_front_head_forward
1623057102.816827,epfl/justhink/show_QT_head_down
1623057108.1754081,epfl/justhink/point_front_head_forward
1623057112.9444177,QT/sad
1623057122.9405608,epfl/justhink/point_front_head_forward
1623057128.0414448,QT/thanks
1623057142.9114304,QT/show_tablet
1623057207.5389042,epfl/justhink/point_front_head_forward
1623057258.3299277,QT/curious
1623057296.7887878,QT/curious
1623057329.8804965,QT/curious
1623057387.5369644,epfl/justhink/hi_head
1623057387.575656,QT/send_kiss
