Time,data
1623055328.2513375,QT/showing_smile
1623055419.4052677,QT/happy
1623055426.2611983,QT/showing_smile
1623055435.9841228,QT/showing_smile
1623055452.1460516,QT/sad
1623055477.1425202,QT/showing_smile
1623055492.6988673,QT/sad
1623055518.7136836,QT/showing_smile
1623055527.6235306,QT/showing_smile
1623055551.06459,QT/sad
1623055566.0357885,QT/showing_smile
1623055574.8310983,QT/showing_smile
1623055592.850658,QT/sad
1623055611.6943073,QT/showing_smile
1623055620.9175575,QT/showing_smile
1623055633.620922,QT/happy
1623055651.4255562,QT/showing_smile
1623055685.2100186,QT/sad
1623055703.4431467,QT/showing_smile
1623055712.0465913,QT/showing_smile
1623055734.5753133,QT/happy
1623055905.7989526,QT/showing_smile
1623055926.2042382,QT/happy
1623055940.0295424,QT/showing_smile
1623055967.8366895,QT/sad
1623055979.5545871,QT/showing_smile
1623055988.1427197,QT/showing_smile
1623055999.5960917,QT/happy
1623056035.8389547,QT/showing_smile
1623056049.7649894,QT/happy
1623056065.7404854,QT/showing_smile
1623056075.3647923,QT/showing_smile
1623056088.881661,QT/happy
1623056105.0097785,QT/showing_smile
1623056126.974344,QT/happy
1623056232.4547489,QT/showing_smile
1623056249.4439938,QT/happy
1623056282.6288533,QT/showing_smile
1623056292.680818,QT/showing_smile
1623056300.041088,QT/showing_smile
1623056361.8896923,QT/showing_smile
1623056381.547339,QT/happy
1623056388.9185119,QT/showing_smile
1623056397.9276896,QT/showing_smile
1623056414.5098336,QT/sad
1623056429.0695865,QT/showing_smile
1623056441.759697,QT/happy
1623056449.948754,QT/showing_smile
1623056459.1650696,QT/showing_smile
1623056482.7091339,QT/sad
1623056491.9390962,QT/showing_smile
1623056500.9458542,QT/showing_smile
1623056536.5800674,QT/happy
1623056544.3830266,QT/showing_smile
1623056552.8048198,QT/showing_smile
1623056569.5543005,QT/happy
1623056585.137456,QT/showing_smile
1623056594.9544194,QT/showing_smile
1623056626.2857027,QT/happy
1623056766.1636658,QT/showing_smile
1623056774.9701366,QT/showing_smile
1623056784.5960293,QT/showing_smile
1623056800.9721785,QT/sad
1623056824.329641,QT/showing_smile
1623056837.0284445,QT/happy
1623056854.8430452,QT/showing_smile
1623056863.045379,QT/showing_smile
1623056882.2909997,QT/happy
1623056911.778457,QT/showing_smile
1623056920.175166,QT/showing_smile
1623056935.3210588,QT/sad
1623056946.8049772,QT/showing_smile
1623056956.2190616,QT/showing_smile
1623056979.977023,QT/happy
1623056997.9240878,QT/showing_smile
1623057043.0472853,QT/sad
1623057055.2528503,QT/showing_smile
1623057063.952105,QT/showing_smile
1623057089.7433765,QT/sad
1623057098.7684047,QT/showing_smile
1623057108.183931,QT/showing_smile
1623057122.9236896,QT/sad
1623057387.5567555,QT/sad
1623057387.5865147,QT/kiss
