Time,data
1623221077.8375032,QT/hi
1623221093.0446422,QT/show_tablet
1623221126.299131,QT/show_tablet
1623221158.1944146,QT/show_tablet
1623221174.3240263,QT/happy
1623221192.7222543,epfl/justhink/point_front_head_forward
1623221194.528194,QT/yes
1623221220.8433192,QT/thanks
1623221230.7787447,QT/show_tablet
1623221244.757084,epfl/justhink/point_front_head_forward
1623221377.2777255,QT/curious
1623221392.6485336,QT/strong
1623221443.9562,epfl/justhink/point_front_head_forward
1623221460.4321582,QT/challenge
1623221506.8711882,QT/yes
1623221521.2595077,QT/curious
1623221601.6832376,QT/curious
1623221652.3314757,QT/show_tablet
1623221687.395581,epfl/justhink/show_QT_head_down
1623221708.8673708,home_head_via_service
1623221711.0999925,epfl/justhink/point_front_head_forward
1623221715.8467584,QT/happy
1623221730.9767091,QT/yawn
1623221737.2393255,QT/so
1623221742.2648935,home_head_via_service
1623221746.501939,QT/yes
1623221750.645425,home_head_via_service
1623221752.6744926,QT/so
1623221756.8072057,epfl/justhink/show_QT_head_down
1623221761.9107072,home_head_via_service
1623221764.1436615,epfl/justhink/point_front_head_forward
1623221772.6300747,QT/happy
1623221782.9958,QT/yawn
1623221787.5418918,QT/rappel
1623221792.6854537,home_head_via_service
1623221796.8936145,QT/yes
1623221800.8297937,home_head_via_service
1623221803.0558722,QT/so
1623221807.1662152,epfl/justhink/show_QT_head_down
1623221812.5266864,home_head_via_service
1623221814.7295284,epfl/justhink/point_front_head_forward
1623221817.7673838,QT/sad
1623221841.1230505,QT/so
1623221846.2868593,home_head_via_service
1623221850.3379412,QT/yes
1623221854.4854293,home_head_via_service
1623221856.7144306,QT/so
1623221860.818099,epfl/justhink/show_QT_head_down
1623221865.9674482,home_head_via_service
1623221868.1828961,epfl/justhink/point_front_head_forward
1623221872.8754241,QT/sad
1623221889.2242913,QT/so
1623221894.6262054,home_head_via_service
1623221898.9051604,QT/yes
1623221903.0188541,home_head_via_service
1623221905.0482917,QT/so
1623221909.181648,epfl/justhink/show_QT_head_down
1623221913.6710474,home_head_via_service
1623221915.9024777,epfl/justhink/point_front_head_forward
1623221918.329165,QT/happy
1623221925.3338764,QT/yawn
1623221935.3376694,QT/so
1623221940.2926872,home_head_via_service
1623221944.3426194,QT/yes
1623221946.4594462,home_head_via_service
1623221952.7780988,epfl/justhink/show_QT_head_down
1623221956.885658,home_head_via_service
1623221958.9108965,epfl/justhink/point_front_head_forward
1623221964.083958,QT/sad
1623221977.6193194,QT/so
1623221982.686662,home_head_via_service
1623221986.7571838,QT/no
1623221995.1850834,home_head_via_service
1623221997.2089365,QT/rappel
1623222000.6586485,QT/happy
1623222009.506881,QT/yawn
1623222021.9550722,QT/so
1623222026.9243274,home_head_via_service
1623222031.0160618,QT/no
1623222037.785767,home_head_via_service
1623222043.879635,QT/happy
1623222050.7389436,QT/yawn
1623222057.0109022,QT/so
1623222061.9504302,home_head_via_service
1623222066.0426807,QT/yes
1623222068.5016346,home_head_via_service
1623222074.8659928,epfl/justhink/show_QT_head_down
1623222079.980715,home_head_via_service
1623222082.167423,epfl/justhink/point_front_head_forward
1623222093.1979048,QT/happy
1623222099.8265905,QT/yawn
1623222109.888583,QT/so
1623222114.9940925,home_head_via_service
1623222119.2338033,QT/yes
1623222123.190927,home_head_via_service
1623222125.4143214,QT/so
1623222129.5716298,epfl/justhink/show_QT_head_down
1623222134.4480078,home_head_via_service
1623222136.6785438,epfl/justhink/point_front_head_forward
1623222145.0223143,QT/sad
1623222161.0286236,QT/rappel
1623222165.9896069,home_head_via_service
1623222170.033486,QT/yes
1623222173.7700822,home_head_via_service
1623222179.9450383,epfl/justhink/show_QT_head_down
1623222179.9520926,QT/sad
1623222182.9971821,home_head_via_service
1623222183.5103807,QT/happy
1623222185.2165449,epfl/justhink/point_front_head_forward
1623222192.0865083,epfl/justhink/show_QT_head_down
1623222197.1174562,home_head_via_service
