Time,data
0.0,True
10.878058671951294,False
48.44690823554993,True
78.77871680259705,False
80.35718441009521,True
114.95233511924744,False
116.6934916973114,True
132.34784722328186,False
152.93023657798767,True
178.0229048728943,False
299.43448424339294,True
314.8438320159912,False
366.11867213249207,True
382.62546467781067,False
429.03216886520386,True
443.4565634727478,False
523.844785451889,True
537.0437390804291,False
574.4882700443268,True
609.5134057998657,False
609.5615382194519,True
635.3115904331207,False
638.044766664505,True
655.1848046779633,False
659.4023597240448,True
666.6663274765015,False
668.6533079147339,True
668.6710669994354,True
676.881020784378,False
678.9542472362518,True
678.9746634960175,True
688.3531656265259,False
694.8298079967499,True
707.1989498138428,False
709.705233335495,True
717.0475888252258,False
719.0426247119904,True
719.061473608017,True
727.2629837989807,False
729.3152937889099,True
729.3357665538788,True
738.9388480186462,False
739.969160079956,True
754.786954164505,False
763.2752532958984,True
770.5026578903198,False
772.4726648330688,True
772.501501083374,True
780.9254457950592,False
782.9701840877533,True
782.9862372875214,True
792.3870074748993,False
795.0783689022064,True
810.4938817024231,False
811.3887844085693,True
819.0390720367432,False
821.0463938713074,True
821.067654132843,True
829.267228603363,False
831.3317523002625,True
831.348582983017,True
840.1102905273438,False
840.5398836135864,True
849.5387871265411,False
857.4863865375519,True
864.5051505565643,False
866.482673406601,True
866.5015776157379,True
872.8669817447662,False
874.9106509685516,True
874.9329957962036,True
883.1230697631836,False
886.2853467464447,True
895.6909132003784,False
899.7798409461975,True
906.8991374969482,False
908.8988018035889,True
908.9200491905212,True
921.4229352474213,False
922.8844764232635,True
933.7170035839081,False
944.1237123012543,True
951.1365382671356,False
953.1474802494049,True
953.1730222702026,True
964.214914560318,False
966.1021208763123,True
974.9509131908417,False
979.1675338745117,True
986.1576013565063,False
988.1491453647614,True
988.183336019516,True
994.9310240745544,False
996.9810993671417,True
997.0087337493896,True
1006.3868067264557,False
1015.4158022403717,True
1024.0428709983826,False
1032.0240004062653,True
1039.4060544967651,False
1041.3774333000183,True
1041.4008538722992,True
1049.6193335056305,False
1051.7115061283112,True
1051.7366893291473,True
1060.884724855423,False
1067.2238094806671,True
1079.806940317154,False
1083.1956145763397,True
