Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,x,y,dx,dy,left,right
1623235692.3504376,1,1623235692,349800109,start,1212,730,0,1,True,False
1623235692.3504474,2,1623235692,350010633,start,1212,730,0,0,True,False
1623235692.3596041,3,1623235692,359258174,start,1210,737,-2,7,True,False
1623235692.3632927,4,1623235692,362878799,start,1206,745,-4,8,True,False
1623235692.3741434,5,1623235692,373899698,start,1200,750,-6,5,True,False
1623235692.3787677,6,1623235692,378532886,start,1192,759,-8,9,True,False
1623235692.3868847,7,1623235692,386749505,start,1191,761,-1,2,True,False
1623235692.396761,8,1623235692,396547317,start,1188,766,-3,5,True,False
1623235692.438316,9,1623235692,438014984,start,1180,776,-8,10,True,False
1623235692.4385881,10,1623235692,438125610,start,1175,784,-5,8,True,False
1623235692.4386008,11,1623235692,438174962,start,1171,787,-4,3,True,False
1623235692.4386072,12,1623235692,438239812,start,1166,796,-5,9,True,False
1623235692.438697,13,1623235692,438281059,start,1159,804,-7,8,True,False
1623235692.43871,14,1623235692,438316822,start,1157,809,-2,5,True,False
1623235692.475449,15,1623235692,475192785,start,1150,816,-7,7,True,False
1623235692.4756687,16,1623235692,475285053,start,1141,828,-9,12,True,False
1623235692.4756775,17,1623235692,475354671,start,1134,838,-7,10,True,False
1623235692.4756804,18,1623235692,475394725,start,1126,848,-8,10,True,False
1623235692.4756906,19,1623235692,475429773,start,1117,859,-9,11,True,False
1623235692.4854836,20,1623235692,485201358,start,1113,866,-4,7,True,False
1623235692.524511,21,1623235692,524081468,start,1109,870,-4,4,True,False
1623235692.5254831,22,1623235692,524182319,start,1105,875,-4,5,True,False
1623235692.5254962,23,1623235692,524230957,start,1102,882,-3,7,True,False
1623235692.5255122,24,1623235692,524271249,start,1100,887,-2,5,True,False
1623235692.5255153,25,1623235692,524310111,start,1099,892,-1,5,True,False
1623235692.5300248,26,1623235692,529778242,start,1097,896,-2,4,True,False
1623235692.5666752,27,1623235692,566182374,start,1097,898,0,2,True,False
1623235692.5666895,28,1623235692,566291570,start,1097,901,0,3,True,False
1623235692.5667086,29,1623235692,566340446,start,1097,902,0,1,True,False
1623235692.5667617,30,1623235692,566380500,start,1097,905,0,3,True,False
1623235692.566768,31,1623235692,566415548,start,1097,906,0,1,True,False
1623235692.574102,32,1623235692,573818922,start,1096,906,-1,0,True,False
1623235692.6104188,33,1623235692,610130548,start,1096,907,0,1,True,False
1623235812.4448793,34,1623235812,444660425,indiv-illustrate,1000,596,-7,6,True,False
1623235812.4880922,35,1623235812,487776994,indiv-illustrate,1005,597,5,1,True,False
1623235812.5771844,36,1623235812,576765775,indiv-illustrate,1016,607,11,10,True,False
1623235812.6302943,37,1623235812,630013704,indiv-illustrate,1026,609,10,2,True,False
1623235812.6723661,38,1623235812,672079324,indiv-illustrate,1030,610,4,1,True,False
1623235812.7533042,39,1623235812,753025770,indiv-illustrate,1033,611,3,1,True,False
1623235812.8475263,40,1623235812,847092390,indiv-illustrate,1041,611,8,0,True,False
1623235812.848266,41,1623235812,847954750,indiv-illustrate,1049,613,8,2,True,False
1623235812.9417288,42,1623235812,941536188,indiv-illustrate,1078,615,29,2,True,False
1623235812.9784508,43,1623235812,978138923,indiv-illustrate,1102,615,24,0,True,False
1623235813.109352,44,1623235813,108958959,indiv-illustrate,1114,615,12,0,True,False
1623235813.1102087,45,1623235813,109817504,indiv-illustrate,1123,610,9,-5,True,False
1623235813.1983416,46,1623235813,198040723,indiv-illustrate,1169,579,46,-31,True,False
1623235813.2465966,47,1623235813,245862483,indiv-illustrate,1189,565,20,-14,True,False
1623235813.3865802,48,1623235813,386036157,indiv-illustrate,1198,556,9,-9,True,False
1623235813.3875747,49,1623235813,387218475,indiv-illustrate,1211,545,13,-11,True,False
1623235813.441244,50,1623235813,440932273,indiv-illustrate,1227,542,16,-3,True,False
1623235813.4878252,51,1623235813,487540006,indiv-illustrate,1255,542,28,0,True,False
1623235813.5657637,52,1623235813,565510034,indiv-illustrate,1260,542,5,0,True,False
1623235813.6494417,53,1623235813,649073123,indiv-illustrate,1265,542,5,0,True,False
1623235813.7066422,54,1623235813,706311941,indiv-illustrate,1277,542,12,0,True,False
1623235813.744817,55,1623235813,744568586,indiv-illustrate,1288,540,11,-2,True,False
1623235813.792179,56,1623235813,791921854,indiv-illustrate,1318,526,30,-14,True,False
1623235813.924529,57,1623235813,924211978,indiv-illustrate,1327,522,9,-4,True,False
1623235813.9252672,58,1623235813,925049066,indiv-illustrate,1332,518,5,-4,True,False
1623235813.9788566,59,1623235813,978545427,indiv-illustrate,1345,505,13,-13,True,False
1623235814.0589707,60,1623235814,58695793,indiv-illustrate,1355,500,10,-5,True,False
1623235814.1071906,61,1623235814,106861591,indiv-illustrate,1361,498,6,-2,True,False
1623235814.189084,62,1623235814,188604354,indiv-illustrate,1374,493,13,-5,True,False
1623235814.2805107,63,1623235814,280254125,indiv-illustrate,1390,490,16,-3,True,False
1623235814.3741424,64,1623235814,373748064,indiv-illustrate,1397,488,7,-2,True,False
1623235814.467925,65,1623235814,467524290,indiv-illustrate,1403,486,6,-2,True,False
1623235814.4687283,66,1623235814,468337774,indiv-illustrate,1410,485,7,-1,True,False
1623235814.5608344,67,1623235814,560513973,indiv-illustrate,1415,485,5,0,True,False
1623235814.6096706,68,1623235814,609369754,indiv-illustrate,1420,484,5,-1,True,False
1623235814.6559522,69,1623235814,655570268,indiv-illustrate,1427,484,7,0,True,False
1623235814.7466135,70,1623235814,746024608,indiv-illustrate,1435,484,8,0,True,False
1623235814.8379412,71,1623235814,837668895,indiv-illustrate,1443,482,8,-2,True,False
1623235814.883229,72,1623235814,882893800,indiv-illustrate,1445,482,2,0,True,False
1623235814.9267087,73,1623235814,926434755,indiv-illustrate,1450,480,5,-2,True,False
1623235815.0181453,74,1623235815,17821788,indiv-illustrate,1454,480,4,0,True,False
1623235815.1036255,75,1623235815,103353023,indiv-illustrate,1461,479,7,-1,True,False
1623235815.1548736,76,1623235815,154566287,indiv-illustrate,1463,479,2,0,True,False
1623235815.2879984,77,1623235815,287462472,indiv-illustrate,1469,476,6,-3,True,False
1623235815.291794,78,1623235815,291300058,indiv-illustrate,1473,476,4,0,True,False
1623235815.3831275,79,1623235815,382801294,indiv-illustrate,1477,476,4,0,True,False
1623235815.7507937,80,1623235815,750531673,indiv-illustrate,1478,476,1,0,True,False
1623235870.9673786,81,1623235870,967121124,indiv-illustrate,1115,615,-8,-1,True,False
1623235871.0142505,82,1623235871,14000415,indiv-illustrate,1129,609,14,-6,True,False
1623235871.1041894,83,1623235871,103801965,indiv-illustrate,1160,601,31,-8,True,False
1623235871.1601596,84,1623235871,159840822,indiv-illustrate,1175,597,15,-4,True,False
1623235871.2062898,85,1623235871,205931425,indiv-illustrate,1185,593,10,-4,True,False
1623235871.289306,86,1623235871,288750410,indiv-illustrate,1194,587,9,-6,True,False
1623235871.3796408,87,1623235871,379248619,indiv-illustrate,1197,582,3,-5,True,False
1623235871.3920932,88,1623235871,391816139,indiv-illustrate,1204,573,7,-9,True,False
1623235871.4697988,89,1623235871,469477415,indiv-illustrate,1236,551,32,-22,True,False
1623235871.5174835,90,1623235871,517206192,indiv-illustrate,1246,545,10,-6,True,False
1623235871.6512377,91,1623235871,650825023,indiv-illustrate,1248,544,2,-1,True,False
1623235871.6521623,92,1623235871,651766061,indiv-illustrate,1253,540,5,-4,True,False
1623235871.7088575,93,1623235871,708537101,indiv-illustrate,1283,533,30,-7,True,False
1623235871.796777,94,1623235871,796477079,indiv-illustrate,1319,528,36,-5,True,False
1623235871.9202478,95,1623235871,919848203,indiv-illustrate,1342,522,23,-6,True,False
1623235871.9211206,96,1623235871,920705318,indiv-illustrate,1374,512,32,-10,True,False
1623235871.9777777,97,1623235871,977411508,indiv-illustrate,1404,500,30,-12,True,False
1623235872.0182023,98,1623235872,17487287,indiv-illustrate,1441,481,37,-19,True,False
1623235872.0971458,99,1623235872,96876144,indiv-illustrate,1462,470,21,-11,True,False
1623235872.1830645,100,1623235872,182597398,indiv-illustrate,1473,463,11,-7,True,False
1623235872.1956837,101,1623235872,195407390,indiv-illustrate,1478,462,5,-1,True,False
1623235872.2765357,102,1623235872,276204824,indiv-illustrate,1480,462,2,0,True,False
1623235872.3261216,103,1623235872,325787305,indiv-illustrate,1481,462,1,0,True,False
1623235872.596557,104,1623235872,596222877,indiv-illustrate,1485,462,4,0,True,False
1623235872.9889138,105,1623235872,988382101,indiv-illustrate,1486,463,1,1,True,False
1623235873.0746624,106,1623235873,74345827,indiv-illustrate,1483,468,-3,5,True,False
1623235873.1225708,107,1623235873,122335672,indiv-illustrate,1477,474,-6,6,True,False
1623235873.16758,108,1623235873,167311191,indiv-illustrate,1471,479,-6,5,True,False
1623235873.2544775,109,1623235873,254128217,indiv-illustrate,1466,479,-5,0,True,False
1623235874.1411712,110,1623235874,140919446,indiv-illustrate,1463,479,-3,0,True,False
1623235874.2074823,111,1623235874,207168817,indiv-illustrate,1463,468,0,-11,True,False
1623235874.3513331,112,1623235874,350847005,indiv-illustrate,1463,461,0,-7,True,False
1623235913.1194663,113,1623235913,119197607,pretest-1,577,401,3,0,True,False
1623235913.1543977,114,1623235913,153782367,pretest-1,633,406,56,5,True,False
1623235913.2153873,115,1623235913,214827775,pretest-1,690,410,57,4,True,False
1623235913.287428,116,1623235913,287095785,pretest-1,756,415,66,5,True,False
1623235913.3671076,117,1623235913,366699218,pretest-1,780,416,24,1,True,False
1623235913.4225392,118,1623235913,422264099,pretest-1,851,430,71,14,True,False
1623235913.4563808,119,1623235913,455935716,pretest-1,887,443,36,13,True,False
1623235913.6233983,120,1623235913,623048782,pretest-1,939,454,52,11,True,False
1623235913.6244369,121,1623235913,624089956,pretest-1,957,460,18,6,True,False
1623235913.6397417,122,1623235913,639535188,pretest-1,976,465,19,5,True,False
1623235913.7610466,123,1623235913,760745525,pretest-1,989,466,13,1,True,False
1623235913.8053956,124,1623235913,805088281,pretest-1,1000,467,11,1,True,False
1623235913.8894982,125,1623235913,888990163,pretest-1,1008,467,8,0,True,False
