Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,x,y,dx,dy,left,right
1623062662.9283237,1,1623062662,927895307,init,1909,1028,0,0,True,False
1623062662.9385593,2,1623062662,938180685,init,1613,980,-296,-48,True,False
1623062662.948007,3,1623062662,947605848,init,1451,948,-162,-32,True,False
1623062662.9526505,4,1623062662,952285289,init,1223,888,-228,-60,True,False
1623062662.9636183,5,1623062662,963257789,init,993,806,-230,-82,True,False
1623062662.96815,6,1623062662,967700242,init,785,718,-208,-88,True,False
1623062662.9733322,7,1623062662,973032474,init,609,634,-176,-84,True,False
1623062662.9805377,8,1623062662,980293035,init,437,548,-172,-86,True,False
1623062663.025139,9,1623062663,24870872,init,287,474,-150,-74,True,False
1623062663.0252807,10,1623062663,24972438,init,153,412,-134,-62,True,False
1623062663.0253754,11,1623062663,25049924,init,93,388,-60,-24,True,False
1623062663.0253918,12,1623062663,25097846,init,0,348,-93,-40,True,False
1623062663.0253954,13,1623062663,25155782,init,0,324,0,-24,True,False
1623062663.0253992,14,1623062663,25212049,init,0,304,0,-20,True,False
1623062663.0335667,15,1623062663,33195018,init,0,298,0,-6,True,False
1623062663.0407608,16,1623062663,40358066,init,0,302,0,4,True,False
1623062663.0491846,17,1623062663,48953294,init,0,318,0,16,True,False
1623062663.061531,18,1623062663,61157464,init,0,326,0,8,True,False
1623062663.066472,19,1623062663,66151618,init,0,352,0,26,True,False
1623062663.077326,20,1623062663,77080249,init,0,378,0,26,True,False
1623062663.0818377,21,1623062663,81498622,init,0,402,0,24,True,False
1623062663.085873,22,1623062663,85446834,init,0,422,0,20,True,False
1623062663.0931027,23,1623062663,92874288,init,0,436,0,14,True,False
1623062663.100441,24,1623062663,100227355,init,0,444,0,8,True,False
1623062663.136755,25,1623062663,136491298,init,0,449,0,5,True,False
1623062663.136825,26,1623062663,136702299,init,0,453,0,4,True,False
1623062663.136935,27,1623062663,136856555,init,0,455,0,2,True,False
1623062663.137055,28,1623062663,136984586,init,0,455,0,0,True,False
1623062663.138066,29,1623062663,137820959,init,2,459,2,4,True,False
1623062663.1464353,30,1623062663,146142959,init,33,492,31,33,True,False
1623062663.1609516,31,1623062663,160644292,init,89,546,56,54,True,False
1623062663.161637,32,1623062663,161432981,init,127,580,38,34,True,False
1623062663.1730037,33,1623062663,172689676,init,221,662,94,82,True,False
1623062663.179231,34,1623062663,179024457,init,329,750,108,88,True,False
1623062663.1866617,35,1623062663,186317920,init,437,842,108,92,True,False
1623062663.190867,36,1623062663,190518379,init,543,940,106,98,True,False
1623062663.1981573,37,1623062663,197867870,init,615,1034,72,94,True,False
1623062666.3593676,38,1623062666,359023094,init,706,1000,4,-2,True,False
1623062666.3593836,39,1623062666,359123468,init,711,999,5,-1,True,False
1623062666.3594956,40,1623062666,359176158,init,715,997,4,-2,True,False
1623062666.3595006,41,1623062666,359213829,init,719,994,4,-3,True,False
1623062666.3596103,42,1623062666,359339714,init,728,989,9,-5,True,False
1623062666.372057,43,1623062666,371694326,init,730,986,2,-3,True,False
1623062666.3720727,44,1623062666,371791124,init,739,978,9,-8,True,False
1623062666.378131,45,1623062666,377924442,init,745,971,6,-7,True,False
1623062666.3855906,46,1623062666,385333061,init,764,952,19,-19,True,False
1623062666.3933234,47,1623062666,392916679,init,778,936,14,-16,True,False
1623062666.4037955,48,1623062666,403556823,init,798,912,20,-24,True,False
1623062666.410999,49,1623062666,410731077,init,810,896,12,-16,True,False
1623062666.41763,50,1623062666,417239665,init,817,888,7,-8,True,False
1623062666.4232013,51,1623062666,422933578,init,828,869,11,-19,True,False
1623062666.4767652,52,1623062666,476415395,init,837,854,9,-15,True,False
1623062666.4767802,53,1623062666,476526021,init,846,835,9,-19,True,False
1623062666.4767895,54,1623062666,476593255,init,852,813,6,-22,True,False
1623062666.4770246,55,1623062666,476711511,init,860,791,8,-22,True,False
1623062666.4770367,56,1623062666,476780891,init,866,771,6,-20,True,False
1623062666.4770486,57,1623062666,476835489,init,870,753,4,-18,True,False
1623062666.4770532,58,1623062666,476877927,init,873,747,3,-6,True,False
1623062666.4850295,59,1623062666,484847545,init,876,737,3,-10,True,False
1623062666.4915252,60,1623062666,491207599,init,879,725,3,-12,True,False
1623062666.4987347,61,1623062666,498371601,init,881,716,2,-9,True,False
1623062666.509949,62,1623062666,509623289,init,882,712,1,-4,True,False
1623062666.516088,63,1623062666,515646696,init,883,705,1,-7,True,False
1623062666.5238888,64,1623062666,523550510,init,883,698,0,-7,True,False
1623062666.5288851,65,1623062666,528160810,init,883,696,0,-2,True,False
1623062666.5356529,66,1623062666,535343170,init,883,690,0,-6,True,False
1623062666.5430694,67,1623062666,542811155,init,883,688,0,-2,True,False
1623062666.5962577,68,1623062666,595771551,init,883,684,0,-4,True,False
1623062666.5962818,69,1623062666,595869302,init,883,680,0,-4,True,False
1623062666.5962954,70,1623062666,595920562,init,882,677,-1,-3,True,False
1623062666.596302,71,1623062666,595960140,init,882,674,0,-3,True,False
1623062666.596311,72,1623062666,595995187,init,882,673,0,-1,True,False
1623062666.5963218,73,1623062666,596029758,init,882,672,0,-1,True,False
1623062666.6213467,74,1623062666,620993614,init,882,670,0,-2,True,False
1623062666.6291325,75,1623062666,628825187,init,884,669,2,-1,True,False
1623062666.6332343,76,1623062666,632965803,init,885,668,1,-1,True,False
1623062666.6427932,77,1623062666,642493009,init,888,665,3,-3,True,False
1623062666.6484835,78,1623062666,648106813,init,895,660,7,-5,True,False
1623062666.6555955,79,1623062666,655336856,init,906,654,11,-6,True,False
1623062666.6629713,80,1623062666,662790060,init,928,646,22,-8,True,False
1623062666.7044926,81,1623062666,704089403,init,956,642,28,-4,True,False
1623062666.7045066,82,1623062666,704237461,init,990,642,34,0,True,False
1623062666.7046971,83,1623062666,704365968,init,1032,646,42,4,True,False
1623062666.7048008,84,1623062666,704468727,init,1043,648,11,2,True,False
1623062666.7048075,85,1623062666,704565048,init,1078,655,35,7,True,False
1623062666.7126813,86,1623062666,712372541,init,1136,669,58,14,True,False
1623062666.7189295,87,1623062666,718656063,init,1212,683,76,14,True,False
1623062666.7273715,88,1623062666,727095603,init,1306,701,94,18,True,False
1623062666.7326832,89,1623062666,732410669,init,1406,717,100,16,True,False
1623062666.741001,90,1623062666,740698814,init,1496,727,90,10,True,False
1623062666.7464046,91,1623062666,746129035,init,1552,733,56,6,True,False
1623062666.7544916,92,1623062666,754169225,init,1668,743,116,10,True,False
1623062666.7609913,93,1623062666,760518312,init,1798,755,130,12,True,False
1623062666.768261,94,1623062666,767934322,init,1902,763,104,8,True,False
1623062667.8061962,95,1623062667,806001424,init,1896,544,0,0,True,False
1623062667.8121252,96,1623062667,811770200,init,1818,538,-78,-6,True,False
1623062667.8181956,97,1623062667,817934036,init,1740,536,-78,-2,True,False
1623062667.8260288,98,1623062667,825783729,init,1700,536,-40,0,True,False
1623062667.8708189,99,1623062667,870469093,init,1622,538,-78,2,True,False
1623062667.8708317,100,1623062667,870597124,init,1542,544,-80,6,True,False
1623062667.87084,101,1623062667,870650291,init,1464,554,-78,10,True,False
1623062667.8710546,102,1623062667,870791912,init,1410,560,-54,6,True,False
1623062667.8711731,103,1623062667,870867490,init,1340,568,-70,8,True,False
1623062667.8711839,104,1623062667,870916604,init,1266,576,-74,8,True,False
1623062667.878071,105,1623062667,877850294,init,1210,584,-56,8,True,False
1623062667.8856592,106,1623062667,885367155,init,1198,586,-12,2,True,False
1623062667.8971806,107,1623062667,896825313,init,1154,593,-44,7,True,False
1623062667.905131,108,1623062667,904894351,init,1122,601,-32,8,True,False
1623062667.9113069,109,1623062667,911015987,init,1086,619,-36,18,True,False
1623062667.918864,110,1623062667,918606519,init,1070,635,-16,16,True,False
1623062667.9242628,111,1623062667,923850297,init,1060,651,-10,16,True,False
1623062667.930683,112,1623062667,930396318,init,1052,671,-8,20,True,False
1623062667.938159,113,1623062667,937899827,init,1049,678,-3,7,True,False
1623062667.9457934,114,1623062667,945452690,init,1044,694,-5,16,True,False
1623062667.984373,115,1623062667,984010934,init,1036,714,-8,20,True,False
1623062667.9843955,116,1623062667,984114408,init,1026,738,-10,24,True,False
1623062667.9844081,117,1623062667,984160423,init,1016,764,-10,26,True,False
1623062667.9844143,118,1623062667,984194517,init,1006,788,-10,24,True,False
1623062667.9845905,119,1623062667,984315395,init,994,818,-12,30,True,False
1623062667.9911597,120,1623062667,990934133,init,992,826,-2,8,True,False
1623062667.998283,121,1623062667,997921466,init,985,846,-7,20,True,False
1623062668.0075576,122,1623062668,7235527,init,977,868,-8,22,True,False
1623062668.0136437,123,1623062668,13459205,init,973,888,-4,20,True,False
1623062668.02581,124,1623062668,25419712,init,972,906,-1,18,True,False
1623062668.0301166,125,1623062668,29692411,init,970,914,-2,8,True,False
