Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,x,y,dx,dy,left,right
1623054455.6589842,1,1623054455,658738613,init,1252,596,0,0,True,False
1623054475.6208692,2,1623054475,620477437,start,1529,604,0,0,True,False
1623054538.4737122,3,1623054538,473376512,indiv-illustrate,1056,604,0,0,True,False
1623054577.812766,4,1623054577,812368154,indiv-illustrate,1719,555,0,0,True,False
1623054595.0455308,5,1623054595,44936180,indiv-illustrate,1100,609,0,0,True,False
1623054599.652315,6,1623054599,652069807,indiv-illustrate,1410,500,0,0,False,True
1623054609.2788308,7,1623054609,277890443,indiv-illustrate,1699,880,0,0,True,False
1623054618.3817213,8,1623054618,381078720,indiv-illustrate,1750,898,0,0,True,False
1623054644.733057,9,1623054644,732743024,pretest-1,544,392,0,0,True,False
1623054647.602965,10,1623054647,602378129,pretest-1,640,550,0,0,True,False
1623054656.9821184,11,1623054656,980392217,pretest-1,1713,911,0,0,True,False
1623054667.136744,12,1623054667,136584997,pretest-1,1,701,0,0,True,False
1623054668.6370273,13,1623054668,636664867,pretest-1,1643,610,0,0,True,False
1623054669.2605195,14,1623054669,260105371,pretest-1,1155,605,0,0,True,False
1623054670.1428862,15,1623054670,142534255,pretest-1,1907,485,0,0,True,False
1623054670.4510617,16,1623054670,450664997,pretest-1,1559,570,0,0,True,False
1623054681.3359342,17,1623054681,333836078,pretest-1,792,509,0,0,True,False
1623054699.148576,18,1623054699,148118734,pretest-2,1072,564,0,0,True,False
1623054711.6391554,19,1623054711,638974428,pretest-2,1017,569,0,0,True,False
1623054723.918756,20,1623054723,918349266,pretest-2,859,805,0,0,True,False
1623054736.2880116,21,1623054736,287616729,pretest-2,956,572,0,0,True,False
1623054738.2523632,22,1623054738,252063751,pretest-2,886,596,0,0,True,False
1623054740.0307202,23,1623054740,30400991,pretest-2,1004,569,0,0,True,False
1623054743.464952,24,1623054743,464672088,pretest-2,999,564,0,0,True,False
1623054745.7771964,25,1623054745,776807785,pretest-2,994,542,0,0,True,False
1623054753.8073037,26,1623054753,807075738,pretest-2,1424,572,0,0,True,False
1623054757.3051958,27,1623054757,304938793,pretest-2,1019,540,0,0,True,False
1623054764.5904005,28,1623054764,590131998,pretest-2,1255,434,0,0,True,False
1623054771.7167985,29,1623054771,716345548,pretest-2,1068,539,0,0,True,False
1623054777.713773,30,1623054777,713317155,pretest-2,841,641,0,0,True,False
1623054783.190209,31,1623054783,189855337,pretest-2,1366,843,0,0,True,False
1623054796.6954021,32,1623054796,694966316,pretest-2,1396,708,0,0,True,False
1623054796.7276635,33,1623054796,727206468,pretest-2,1332,852,0,0,True,False
1623054797.6189172,34,1623054797,618640899,pretest-2,874,848,0,0,True,False
1623054818.6939354,35,1623054818,693485260,pretest-2,1163,743,0,0,True,False
1623054826.1109462,36,1623054826,110454797,pretest-2,957,582,0,0,True,False
1623054827.3388555,37,1623054827,338526964,pretest-2,836,604,0,0,True,False
1623054829.4369166,38,1623054829,436294078,pretest-2,1726,531,0,0,True,False
1623054831.567259,39,1623054831,566747903,pretest-2,696,607,0,0,True,False
1623054834.9763808,40,1623054834,976084709,pretest-2,836,618,0,0,True,False
1623054841.975246,41,1623054841,974949836,pretest-2,1186,686,0,0,True,False
1623054849.9751658,42,1623054849,974834203,pretest-2,864,818,0,0,True,False
1623054851.4873822,43,1623054851,486929178,pretest-2,882,805,0,0,True,False
1623054859.5023477,44,1623054859,502061605,pretest-2,1388,841,0,0,True,False
1623054861.3765206,45,1623054861,376224756,pretest-2,1383,845,0,0,True,False
1623054867.963886,46,1623054867,963209152,pretest-2,1425,581,0,0,True,False
1623054875.3053136,47,1623054875,304914951,pretest-2,1410,554,0,0,True,False
1623054884.558787,48,1623054884,558503866,pretest-2,1105,502,0,0,True,False
