Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,x,y,dx,dy,left,right
1623054455.708117,1,1623054455,707913875,init,1252,597,0,0,True,False
1623054475.8393946,2,1623054475,839117765,start,1529,604,0,0,True,False
1623054544.3967922,3,1623054544,396546125,indiv-illustrate,1436,498,0,0,True,False
1623054577.9929872,4,1623054577,992393970,indiv-illustrate,1719,555,0,0,True,False
1623054593.9064307,5,1623054593,906118869,indiv-illustrate,1128,597,0,0,True,False
1623054599.770224,6,1623054599,769962787,indiv-illustrate,1410,500,0,0,False,True
1623054600.9781783,7,1623054600,977881193,indiv-illustrate,1410,500,0,0,True,False
1623054609.4336395,8,1623054609,433415889,indiv-illustrate,1699,880,0,0,True,False
1623054618.6117325,9,1623054618,611495494,indiv-illustrate,1716,787,0,0,True,False
1623054644.7510114,10,1623054644,750597238,pretest-1,544,392,0,0,True,False
1623054654.0720656,11,1623054654,70708036,pretest-1,560,382,0,0,True,False
1623054657.1840277,12,1623054657,183790683,pretest-1,1701,912,0,0,True,False
1623054667.3186278,13,1623054667,318309545,pretest-1,1,699,0,0,True,False
1623054668.8984315,14,1623054668,898116111,pretest-1,1643,607,0,0,True,False
1623054669.4392736,15,1623054669,438945293,pretest-1,1082,555,0,0,True,False
1623054670.269099,16,1623054670,268823623,pretest-1,1879,485,0,0,True,False
1623054670.6353498,17,1623054670,635020017,pretest-1,1536,574,0,0,True,False
1623054681.5235763,18,1623054681,523217439,pretest-1,792,509,0,0,True,False
1623054708.3055017,19,1623054708,305143833,pretest-2,877,800,0,0,True,False
1623054718.4519532,20,1623054718,451690912,pretest-2,807,600,0,0,True,False
1623054734.639889,21,1623054734,639428615,pretest-2,787,935,0,0,True,False
1623054737.5011053,22,1623054737,500797033,pretest-2,916,584,0,0,True,False
1623054739.8832946,23,1623054739,883047580,pretest-2,1004,569,0,0,True,False
1623054741.463331,24,1623054741,462964773,pretest-2,963,545,0,0,True,False
1623054745.2308817,25,1623054745,230424642,pretest-2,1092,551,0,0,True,False
1623054752.9546525,26,1623054752,952941894,pretest-2,1424,593,0,0,True,False
1623054756.253938,27,1623054756,251963853,pretest-2,1253,387,0,0,True,False
1623054761.0016284,28,1623054761,1393556,pretest-2,1248,431,0,0,True,False
1623054769.5091553,29,1623054769,508820295,pretest-2,1200,701,0,0,True,False
1623054775.3164687,30,1623054775,316049575,pretest-2,1209,702,0,0,True,False
1623054781.2930615,31,1623054781,292741537,pretest-2,1166,699,0,0,True,False
1623054796.6841779,32,1623054796,682909965,pretest-2,1443,607,0,0,True,False
1623054796.7260573,33,1623054796,725457668,pretest-2,1445,619,0,0,True,False
1623054796.7493842,34,1623054796,749240875,pretest-2,1353,847,0,0,True,False
1623054808.7399023,35,1623054808,739522218,pretest-2,1241,678,0,0,True,False
1623054821.6556537,36,1623054821,653421401,pretest-2,1324,836,0,0,True,False
1623054826.6798668,37,1623054826,679519176,pretest-2,889,389,0,0,True,False
1623054827.4914906,38,1623054827,491130590,pretest-2,836,604,0,0,True,False
1623054829.617908,39,1623054829,617742776,pretest-2,1724,611,0,0,True,False
1623054831.7800877,40,1623054831,779759645,pretest-2,696,607,0,0,True,False
1623054839.8110018,41,1623054839,810765027,pretest-2,1172,727,0,0,True,False
1623054844.8390417,42,1623054844,838763475,pretest-2,1082,551,0,0,True,False
1623054850.4831,43,1623054850,482833623,pretest-2,1054,778,0,0,True,False
1623054857.6460297,44,1623054857,645108461,pretest-2,1169,746,0,0,True,False
1623054859.6307986,45,1623054859,630433320,pretest-2,1327,824,0,0,True,False
1623054864.85938,46,1623054864,857877492,pretest-2,1273,744,0,0,True,False
1623054871.4667933,47,1623054871,465165615,pretest-2,1265,688,0,0,True,False
1623054880.9505935,48,1623054880,948535203,pretest-2,1260,387,0,0,True,False
1623054889.781243,49,1623054889,780992031,pretest-2,1217,377,0,0,True,False
1623054894.1315348,50,1623054894,131196022,pretest-2,1710,871,0,0,True,False
1623054896.2746916,51,1623054896,274309396,pretest-2,789,493,0,0,True,False
1623054918.8119287,52,1623054918,811498165,pretest-3,813,903,0,0,True,False
1623054923.1549768,53,1623054923,154492378,pretest-3,849,546,0,0,True,False
1623054930.1638076,54,1623054930,163590431,pretest-3,833,555,0,0,True,False
1623054938.1790237,55,1623054938,178735971,pretest-3,642,717,0,0,True,False
1623054944.641071,56,1623054944,640740871,pretest-3,706,709,0,0,True,False
1623054952.2578814,57,1623054952,257545232,pretest-3,933,425,0,0,True,False
1623054954.3063183,58,1623054954,306070089,pretest-3,790,444,0,0,True,False
1623054958.0937347,59,1623054958,93446969,pretest-3,507,488,0,0,True,False
1623054963.5566397,60,1623054963,556392669,pretest-3,749,537,0,0,True,False
1623054968.5835567,61,1623054968,583341598,pretest-3,1060,570,0,0,True,False
1623054972.7791328,62,1623054972,778865098,pretest-3,1019,619,0,0,True,False
1623054977.5403633,63,1623054977,538515806,pretest-3,1070,660,0,0,True,False
1623054980.462728,64,1623054980,462451219,pretest-3,559,513,0,0,True,False
1623054980.6254332,65,1623054980,625195026,pretest-3,559,519,0,0,True,False
1623054983.9450138,66,1623054983,944612264,pretest-3,767,526,0,0,True,False
1623054987.8875663,67,1623054987,887201786,pretest-3,364,609,0,0,True,False
1623055004.3334746,68,1623055004,331815242,pretest-3,624,684,0,0,True,False
1623055013.0729108,69,1623055013,72692155,pretest-3,1690,879,0,0,True,False
1623055023.8536208,70,1623055023,853124856,pretest-3,803,511,0,0,True,False
1623055041.160129,71,1623055041,159777164,pretest-4,1273,811,0,0,True,False
1623055043.300463,72,1623055043,300212621,pretest-4,1296,851,0,0,True,False
1623055046.0623662,73,1623055046,62077045,pretest-4,1156,935,0,0,True,False
1623055053.3369186,74,1623055053,336651802,pretest-4,985,865,0,0,True,False
1623055061.4501283,75,1623055061,449887990,pretest-4,721,507,0,0,True,False
1623055068.670897,76,1623055068,670554637,pretest-4,785,593,0,0,True,False
1623055076.9620538,77,1623055076,961613893,pretest-4,846,577,0,0,True,False
1623055087.4879675,78,1623055087,487580060,pretest-4,1295,815,0,0,True,False
1623055093.8632524,79,1623055093,862966060,pretest-4,1338,827,0,0,True,False
1623055098.9279666,80,1623055098,926567792,pretest-4,1413,704,0,0,True,False
1623055104.5042884,81,1623055104,504056692,pretest-4,1229,482,0,0,True,False
1623055107.8800068,82,1623055107,879703760,pretest-4,1123,407,0,0,True,False
1623055112.3813493,83,1623055112,380871057,pretest-4,1306,511,0,0,True,False
1623055128.5517654,84,1623055128,551022529,pretest-4,1713,519,0,0,True,False
1623055140.626773,85,1623055140,625457525,pretest-4,980,681,0,0,True,False
1623055146.1503868,86,1623055146,150119066,pretest-4,810,605,0,0,True,False
1623055155.0143487,87,1623055155,13967275,pretest-4,1447,832,0,0,True,False
1623055159.298929,88,1623055159,298442602,pretest-4,1420,832,0,0,True,False
1623055168.3731103,89,1623055168,372861862,pretest-4,1045,683,0,0,True,False
1623055179.028458,90,1623055179,27988672,pretest-4,1337,614,0,0,True,False
1623055183.3934016,91,1623055183,392987966,pretest-4,1237,494,0,0,True,False
1623055190.7356582,92,1623055190,735177755,pretest-4,1392,624,0,0,True,False
1623055200.5657485,93,1623055200,564242601,pretest-4,1244,517,0,0,True,False
1623055203.0068548,94,1623055203,6652355,pretest-4,1170,610,0,0,True,False
1623055203.9802506,95,1623055203,979895591,pretest-4,1146,604,0,0,True,False
1623055207.7295187,96,1623055207,729210138,pretest-4,1783,912,0,0,True,False
1623055210.474999,97,1623055210,474833726,pretest-4,776,504,0,0,True,False
1623055223.2205467,98,1623055223,219568490,pretest-5,856,814,0,0,True,False
1623055227.530972,99,1623055227,530589103,pretest-5,1267,734,0,0,True,False
1623055231.8156729,100,1623055231,813728094,pretest-5,1467,454,0,0,True,False
1623055238.1220922,101,1623055238,120141744,pretest-5,1190,592,0,0,True,False
1623055239.8381135,102,1623055239,837966918,pretest-5,851,813,0,0,True,False
1623055245.6008036,103,1623055245,598331928,pretest-5,781,573,0,0,True,False
1623055254.0751228,104,1623055254,74759244,pretest-5,759,607,0,0,True,False
1623055258.1024106,105,1623055258,99666595,pretest-5,1134,331,0,0,True,False
1623055261.425299,106,1623055261,423388481,pretest-5,1491,433,0,0,True,False
1623055267.51424,107,1623055267,513908386,pretest-5,1738,898,0,0,True,False
1623055270.2491124,108,1623055270,248843193,pretest-5,770,516,0,0,True,False
1623055345.410521,109,1623055345,410360336,collab-activity,877,669,0,0,True,False
1623055362.722093,110,1623055362,721836566,collab-activity,432,643,0,0,True,False
1623055369.7928061,111,1623055369,792417049,collab-activity,1002,434,0,0,True,False
1623055377.4392471,112,1623055377,438807010,collab-activity,1036,406,0,0,True,False
1623055385.8457363,113,1623055385,845262050,collab-activity,962,449,0,0,True,False
1623055404.3824837,114,1623055404,382240295,collab-activity,275,161,0,0,True,False
1623055420.8820326,115,1623055420,881736993,collab-activity,517,409,0,0,True,False
1623055442.1889012,116,1623055442,188734054,collab-activity,1574,169,0,0,True,False
1623055463.9308047,117,1623055463,930570125,collab-activity,841,717,0,0,True,False
1623055482.8611927,118,1623055482,861000299,collab-activity,1684,161,0,0,True,False
1623055508.6995308,119,1623055508,699330329,collab-activity,648,871,0,0,True,False
1623055538.5483963,120,1623055538,547983169,collab-activity,1571,147,0,0,True,False
1623055557.361128,121,1623055557,359040737,collab-activity,1056,439,0,0,True,False
1623055583.0876448,122,1623055583,87428808,collab-activity,1584,174,0,0,True,False
1623055604.3514574,123,1623055604,351097822,collab-activity,1070,606,0,0,True,False
1623055625.7308304,124,1623055625,730577707,collab-activity,279,128,0,0,True,False
