Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,x,y,dx,dy,left,right
1623235452.6947243,1,1623235452,694581508,init,1187,599,-1,1,True,False
1623235452.7030609,2,1623235452,702875852,init,1187,600,0,1,True,False
1623235453.0247684,3,1623235453,24572372,init,1186,601,-1,1,True,False
1623235453.0253756,4,1623235453,25227069,init,1184,601,-2,0,True,False
1623235453.032215,5,1623235453,32018899,init,1183,601,-1,0,True,False
1623235453.0396926,6,1623235453,39500474,init,1181,602,-2,1,True,False
1623235453.0471873,7,1623235453,47030925,init,1179,602,-2,0,True,False
1623235453.0547676,8,1623235453,54583787,init,1178,602,-1,0,True,False
1623235453.0622032,9,1623235453,62032222,init,1177,603,-1,1,True,False
1623235453.0696454,10,1623235453,69492340,init,1176,603,-1,0,True,False
1623235453.0772362,11,1623235453,76979875,init,1175,603,-1,0,True,False
1623235453.0847583,12,1623235453,84491491,init,1174,603,-1,0,True,False
1623235453.0922616,13,1623235453,92094898,init,1174,604,0,1,True,False
1623235453.2498424,14,1623235453,249519109,init,1171,611,0,1,True,False
1623235453.2572582,15,1623235453,257020711,init,1171,612,0,1,True,False
1623235453.264728,16,1623235453,264548778,init,1171,613,0,1,True,False
1623235453.27974,17,1623235453,279538393,init,1171,614,0,1,True,False
1623235453.294797,18,1623235453,294595956,init,1171,615,0,1,True,False
1623235453.3172941,19,1623235453,317041635,init,1171,616,0,1,True,False
1623235453.3697267,20,1623235453,369512796,init,1171,616,0,0,True,False
1623235453.4897203,21,1623235453,489508390,init,1171,617,0,1,True,False
1623235453.4970894,22,1623235453,496923923,init,1172,617,1,0,True,False
1623235453.5046906,23,1623235453,504486799,init,1172,618,0,1,True,False
1623235453.512075,24,1623235453,511930942,init,1172,619,0,1,True,False
1623235453.5197997,25,1623235453,519513845,init,1173,620,1,1,True,False
1623235453.527261,26,1623235453,527064323,init,1173,621,0,1,True,False
1623235453.5346763,27,1623235453,534492254,init,1174,622,1,1,True,False
1623235453.549764,28,1623235453,549520969,init,1174,623,0,1,True,False
1623235453.5506248,29,1623235453,550405263,init,1176,624,2,1,True,False
1623235453.5571263,30,1623235453,556955099,init,1176,626,0,2,True,False
1623235453.5645988,31,1623235453,564443111,init,1176,628,0,2,True,False
1623235453.572238,32,1623235453,571931600,init,1177,629,1,1,True,False
1623235453.579656,33,1623235453,579478740,init,1178,631,1,2,True,False
