Time,data
0.0,QT/hi
20.146717071533203,QT/show_tablet
52.913960218429565,QT/show_tablet
89.10392165184021,QT/show_tablet
105.44940376281738,QT/happy
123.67778444290161,epfl/justhink/point_front_head_forward
126.2899317741394,QT/yes
158.438871383667,QT/thanks
168.4511058330536,QT/show_tablet
182.64039087295532,epfl/justhink/point_front_head_forward
257.053462266922,QT/curious
272.15734457969666,QT/strong
320.07839608192444,epfl/justhink/point_front_head_forward
336.26093435287476,QT/challenge
379.6205892562866,QT/yes
395.86002564430237,QT/curious
450.79367184638977,QT/curious
513.1337380409241,QT/show_tablet
547.4849038124084,epfl/justhink/show_QT_head_down
568.717836856842,home_head_via_service
804.7030885219574,epfl/justhink/show_QT_head_down
812.228700876236,home_head_via_service
814.258136510849,epfl/justhink/point_front_head_forward
827.2075715065002,QT/happy
842.1277551651001,QT/yawn
844.1859037876129,QT/happy
872.4232137203217,epfl/justhink/show_QT_head_down
880.0174629688263,home_head_via_service
882.0473449230194,epfl/justhink/point_front_head_forward
891.0924484729767,QT/happy
905.8165490627289,QT/yawn
920.1685671806335,QT/so
925.0848064422607,home_head_via_service
929.2296018600464,QT/yes
933.2754380702972,home_head_via_service
935.5091469287872,QT/so
939.6297450065613,epfl/justhink/show_QT_head_down
944.3334701061249,home_head_via_service
946.3552865982056,epfl/justhink/point_front_head_forward
956.655889749527,QT/sad
995.4138736724854,QT/so
1000.6454606056213,home_head_via_service
1004.7096946239471,QT/no
1013.1387987136841,home_head_via_service
1015.1694383621216,QT/so
1024.7766618728638,QT/happy
1034.8396699428558,QT/yawn
1044.7350814342499,QT/so
1049.8044047355652,home_head_via_service
1053.8980388641357,QT/no
1062.098227262497,home_head_via_service
1078.0906386375427,QT/happy
1088.4983613491058,QT/yawn
1095.1826269626617,QT/so
1100.2817993164062,home_head_via_service
1104.4626066684723,QT/yes
1108.3755452632904,home_head_via_service
1110.4017612934113,QT/so
1114.5270380973816,epfl/justhink/show_QT_head_down
1118.6130306720734,home_head_via_service
1120.6419899463654,epfl/justhink/point_front_head_forward
1129.088870048523,QT/sad
1155.5116639137268,QT/so
1161.1106383800507,home_head_via_service
1165.2630863189697,QT/yes
1167.150539636612,home_head_via_service
1173.291684627533,epfl/justhink/show_QT_head_down
1178.0358171463013,home_head_via_service
1180.2389636039734,epfl/justhink/point_front_head_forward
1191.6836550235748,QT/sad
1209.7470371723175,QT/so
1214.8750867843628,home_head_via_service
1219.1189177036285,QT/yes
1223.0720076560974,home_head_via_service
1225.295728445053,QT/so
1229.4285833835602,epfl/justhink/show_QT_head_down
1234.5351753234863,home_head_via_service
1236.560271024704,epfl/justhink/point_front_head_forward
1246.0710237026215,QT/sad
1271.460175037384,QT/so
1276.7210071086884,home_head_via_service
1280.787594795227,QT/yes
1283.2992823123932,home_head_via_service
1289.6291699409485,epfl/justhink/show_QT_head_down
1295.1590189933777,home_head_via_service
1297.385752916336,epfl/justhink/point_front_head_forward
1309.9546337127686,QT/happy
1316.852814912796,QT/yawn
1340.709984779358,QT/so
1345.7371666431427,home_head_via_service
1349.7880811691284,QT/yes
1352.310070514679,home_head_via_service
1358.6679475307465,epfl/justhink/show_QT_head_down
1363.7671656608582,home_head_via_service
1365.9941802024841,epfl/justhink/point_front_head_forward
1374.5341379642487,QT/happy
1381.1608836650848,QT/yawn
1388.4957418441772,QT/so
1393.2568545341492,home_head_via_service
1397.543090581894,QT/yes
1401.6503076553345,home_head_via_service
1403.6780500411987,QT/so
1407.8477592468262,epfl/justhink/show_QT_head_down
1412.915953874588,home_head_via_service
1414.9933223724365,epfl/justhink/point_front_head_forward
1420.2527420520782,QT/happy
1427.1369924545288,QT/yawn
1436.408041715622,QT/rappel
1441.1741352081299,home_head_via_service
1445.2314393520355,QT/yes
1448.961088180542,home_head_via_service
1455.103833913803,epfl/justhink/show_QT_head_down
1460.6364061832428,home_head_via_service
1462.865727186203,epfl/justhink/point_front_head_forward
1468.8378293514252,QT/sad
1485.4196016788483,QT/sad
1493.163474559784,QT/happy
1507.3326151371002,QT/so
1512.2501373291016,home_head_via_service
1516.5028564929962,QT/no
1524.1191380023956,home_head_via_service
1535.1279973983765,QT/sad
1548.1608574390411,QT/so
1553.2035558223724,home_head_via_service
1557.241435289383,QT/yes
1561.1926755905151,home_head_via_service
1563.2185797691345,QT/rappel
1567.376405954361,epfl/justhink/show_QT_head_down
1572.6674809455872,home_head_via_service
1574.892113685608,epfl/justhink/point_front_head_forward
1585.4684069156647,QT/sad
1601.5830299854279,QT/so
1606.656875371933,home_head_via_service
1610.7327938079834,QT/yes
1613.0112674236298,home_head_via_service
1619.3885095119476,epfl/justhink/show_QT_head_down
1619.3940596580505,QT/sad
1622.4711413383484,home_head_via_service
1622.9558000564575,QT/happy
1624.5256762504578,epfl/justhink/point_front_head_forward
1631.3403046131134,epfl/justhink/show_QT_head_down
1635.6347696781158,home_head_via_service
1637.7660925388336,epfl/justhink/point_front_head_forward
1654.54230594635,QT/happy
1662.9669852256775,QT/yawn
1685.1297969818115,QT/so
1689.805787563324,home_head_via_service
1693.8481380939484,QT/yes
1696.1543786525726,home_head_via_service
1702.3243045806885,epfl/justhink/show_QT_head_down
1702.3290815353394,QT/sad
1705.8058061599731,home_head_via_service
1706.317464351654,QT/happy
1707.8531050682068,epfl/justhink/point_front_head_forward
1714.6550154685974,epfl/justhink/show_QT_head_down
1718.6906802654266,home_head_via_service
1720.9156844615936,epfl/justhink/point_front_head_forward
